,time,intst1.bond_1,intst2.bond_1,intst3.bond_1,intst4.bond_1,intst5.bond_1,intst6.bond_1,intst7.bond_1,intst8.bond_1,intst9.bond_1,intst10.bond_1,intst11.bond_1
0,4.000000011925623,0.022697209462823054,0.4462420315435285,0.4662277134499053,0.46025743699584254,0.15704614643802373,0.14737934359446392,0.2820233201472746,0.3842656838855767,0.4417430280004675,0.37512979961898907,0.2773063081107159
1,204.0000006082068,1.0659591552713188,0.7067779411577391,1.7782481919919686,0.7610801779477852,0.5487392249591982,0.8390447353660164,0.9178690980870474,0.7836893570589512,0.8784841845648543,1.5917465270094384,1.421114521997973
2,404.00000120448794,0.4948522181716797,1.7764758364163136,2.715931129200646,1.2059763980652587,1.7212302167143951,0.7650583561868656,1.4074091369095116,1.0705841225219057,0.6736901692802668,1.288787921946537,0.8889888716974923
3,604.000001800769,1.7935894742351683,1.238349120929759,2.0010313844555316,0.8423833742176097,2.0063160464630814,0.9225307589957898,1.4505309732343692,0.79934989297732,0.6375985874437919,0.9093202949557257,1.0122802199459109
4,804.0000023970503,1.3114079235090932,1.2110359834457682,2.648186383733413,0.34202987698802456,1.4793876747453778,1.580277412269604,1.377553375883756,1.1108577904868842,0.8694750288338859,1.796266275087314,0.9623749206772292
5,1004.0000029933315,1.1817085903983804,1.1524517787437434,2.601816022726986,0.44570562355448384,1.4095214045106248,2.792980002707653,1.2416255718593456,1.666757301332395,0.16647402122500488,0.9334264292068779,0.6620779851611092
6,1204.0000035896126,1.509338667577662,1.1768028800712553,2.5866602131169447,2.318186537514035,1.5507589341729444,2.5613409247632415,1.888456883531095,1.7695563767860563,0.44269972927117696,1.9954786848129196,0.37480997345409595
7,1404.0000041858937,1.219247489246178,1.8830251737081136,2.3652944857794216,1.6389425472832855,1.4101777529392825,2.6162207472356247,1.6294512487732877,1.6472543862311424,-0.007353871047265592,1.4985476387634495,0.37572087229242523
8,1604.000004782175,1.2488577112419508,2.5853394621204666,2.3834602786931143,1.729232490931536,1.6287909800723437,2.4610882552327507,2.247872617613857,1.5870525243293905,1.5406084367500261,2.12158579286561,1.6384976322429994
9,1804.000005378456,1.7580051152468599,1.8045456627398568,1.7082169620591738,1.6833717657238427,1.787720003138089,3.9634504653430147,1.774857781870753,2.2330196971107474,2.345242244998242,2.6983534818923003,1.6697023753127302
10,2004.0000059747372,2.1224584985811124,2.314350911733828,1.808878390334784,1.2568978363558898,1.5371611940339278,2.577416465708202,1.4568234204855859,1.3896064879512542,2.3429305322372613,3.759810267995939,1.3016467574108992
11,2204.0000065710183,1.8518279759104264,1.1034166880760603,1.7398927406036577,1.0509077674603748,1.6279673687166536,2.2065486032389625,1.735027734055369,1.6595654187718667,2.8142228634366617,3.922066180994894,1.5562661775978217
12,2404.0000071672994,1.7201850245979244,1.0715356241153415,3.57007050447666,1.255929772576974,1.3475145744477972,2.6239686232843997,1.5487117542807773,1.7299855816304754,2.2330925130746815,3.484264038921224,0.7029522210681574
13,2604.0000077635805,1.7408945145067918,0.9940076516372791,3.8456369038555502,0.6190311145555212,1.4422525177360175,2.1901424032400945,1.2751678041639298,2.269524625064766,2.2381334002527904,2.9298087798730776,1.2767177289143987
14,2804.000008359862,2.831555107402406,1.1629189487356815,4.2250435922259255,0.9883994016617592,1.7438716355483477,2.2105992570217596,1.5517900675243208,2.396522255714851,2.6225928675522985,3.1552793508262615,1.3174746693874644
15,3004.000008956143,1.4447008483180053,0.9711336081065189,3.2829348630257273,1.7948805538864647,1.6959706063332511,2.336085913800985,1.6992317735849758,2.10527238149131,2.9973146510022017,2.7654872572996894,1.1617892049266665
16,3204.000009552424,1.18543067384911,2.593530689681753,2.582844076619164,2.0035199068846268,1.4672543097257433,2.121722730210781,1.8549931607351038,2.372139429272008,2.489739174832593,3.439501570506038,0.9555264930792404
17,3404.0000101487053,1.1082347534886763,3.0046276138278696,2.7108085454782955,2.246700120316082,1.1343021390502654,1.8329986719797047,1.801067503978219,2.272388186241167,3.6482341288706506,2.7808163914087345,1.0059821950324546
18,3604.0000107449864,1.7147561852720141,2.4302775250476456,3.403786589115633,2.2717975667804975,0.606675866814796,1.8894226213905014,1.0322911573933817,1.701120262365584,2.8702270704098813,2.601583817651269,1.2762417284147176
19,3804.0000113412675,2.41879296547154,2.122330498458309,3.0182666097250515,2.166893294953523,0.847281094286811,1.7153192398239874,1.4371151746538553,3.532744594752713,2.5562187624465267,3.090806348448921,0.8430785797713947
20,4004.0000119375486,2.565518393452056,3.1477733327520525,3.755543801196258,1.2189501500018913,1.180871052078576,1.88051676782323,1.4208961785882188,2.908182329610254,2.4853866536888924,3.144955021078766,0.4830144800535985
21,4204.00001253383,2.531197146890497,3.212340047886163,3.7999564222339623,1.4807371062521861,0.9031308637574487,1.962382933402682,1.636113719374002,2.2109839170227303,1.4408210491905464,2.572662188722628,0.4980465384337398
22,4404.000013130111,2.4918593668862625,3.528169719259668,3.1235500678918067,1.4358106992544526,0.8432935811547813,2.161404270088302,1.4392428472650298,2.2427289175154375,2.298558508262839,2.722998785420981,2.336789043526333
23,4604.000013726392,2.2807841615169133,3.6407376527788626,3.405530640868819,1.597465303701573,1.222891846148367,1.8881476118069687,1.5007845950973246,2.128132668579598,1.3912059598138864,1.7728894448192651,1.8493785979302064
24,4804.000014322673,2.53287786750737,3.9257976544402284,2.42775217759495,1.3058827163204407,1.4756597719655362,2.2216440014947576,0.9320154883153089,2.0640176121079925,1.5795110017174343,3.1944148760641493,1.43901438729256
