,time,intst1.bond_1,intst2.bond_1,intst3.bond_1,intst4.bond_1,intst5.bond_1,intst6.bond_1,intst7.bond_1,intst8.bond_1,intst9.bond_1,intst10.bond_1,intst11.bond_1,intst12.bond_1
0,4.000000011925623,1.1453040904147063,0.5186989137222335,0.716040219375504,0.3270804390368385,0.5021418561978015,0.568366838533013,0.3517916667658838,0.31031137132515774,0.5736776530454435,0.30788136070838235,0.45757511968066034,0.7928441757219336
1,204.0000006082068,2.4911748336418746,2.6156716513345284,2.1886291798981174,2.910486527256027,1.6973813221832152,1.4451940620684853,1.2283027720812196,0.9265743069326913,1.2254858197344554,1.370460675580432,1.7951589595016957,1.333076512763113
2,404.00000120448794,3.008064885622046,3.1377658936583304,1.8377967922539797,2.74107190413745,1.063347957078717,1.352993226740356,2.054060271106727,3.3193336014202908,2.189221307454604,0.5634582149700575,2.0739388581431992,1.903124316224451
3,604.000001800769,3.077674323276673,4.9664227608177525,1.8690479152463428,3.204574702314879,2.6798984492404454,1.625846288908594,1.9999889895415661,3.820818014338607,2.1347419023506244,1.6646009036976297,2.483827229025535,2.0394163241260497
4,804.0000023970503,3.2764480961444473,5.396260461888175,1.704911033052146,2.532658850804502,4.396812351138711,1.8656114407641091,2.9443525457041853,3.4525249119151153,3.362264602791038,1.5253769534903423,2.354717158139075,2.677512289648278
5,1004.0000029933315,2.8800869445314223,5.700794083535592,3.266494223954581,2.668373135396325,4.99611374868907,1.9903351165868974,2.9100173278264476,3.618339032120363,3.318061586711533,1.935562954190745,2.601590882107831,1.8110504379168413
6,1204.0000035896126,2.90659734771637,5.915846298028346,3.3268797702350446,2.168317015351155,6.100387243642541,2.5175617659760476,2.9795814801131337,3.8530240699895275,4.4736424205161045,2.4325600457410568,2.5686328420119997,4.090909593912689
7,1404.0000041858937,2.27121497269885,4.842577012213089,3.000776111859496,2.4429127445500916,4.580567461576778,2.7073190658616815,3.890890405525494,3.513538004948127,3.7861017992255634,5.434583518076667,2.368218326013954,4.069923374339912
8,1604.000004782175,2.8323641538476547,5.203785860196308,2.9631926181150297,2.13753253951075,4.801180965557768,2.209153784700743,4.3622855726368135,4.523336025454463,4.65088723166236,5.042707499385846,2.5953061974057983,4.284085196658377
9,1804.000005378456,3.1497788294861984,7.6653741135432805,2.972643085277152,2.1704307779238468,5.121966705427348,2.813876980302587,4.076386763517447,5.16924794964003,5.09837315849811,6.214460871805335,3.096573768532487,5.701217318090571
10,2004.0000059747372,2.8442231535578504,5.8016328737605685,2.7617904609369015,2.5791429003579793,4.315046390698108,2.5918681382477518,3.799927434350864,5.079608096157968,5.401879026107928,5.178387267829556,2.966726905082207,3.6662938895088724
11,2204.0000065710183,2.95473103686413,6.027085564401067,3.1215935713153673,2.0335694115385214,5.667199293795988,3.933712992083355,4.129782059911979,4.865319794076339,5.47453117218802,3.8677143234059317,3.074753077060203,3.680377342778349
12,2404.0000071672994,2.7848350111178117,5.931039879548005,3.9413366319059397,2.97860709563807,4.974642437697775,3.415808642547801,4.274082865944091,4.890023661964309,5.487074296356206,5.404484700347109,3.4915313942297503,4.909639355251163
13,2604.0000077635805,2.8003783310458275,5.493109577944767,3.6260675393069137,2.8599994375767563,5.2224069018290935,2.914077820567562,4.372517504297808,4.408408827328736,6.348696165147012,4.555548142546749,3.871776415110186,3.52881728918502
14,2804.000008359862,2.9922642857247803,6.163124394441737,3.4006427242718944,2.817725107262369,5.319048662088737,2.8599362203547747,4.187794633375478,4.266613790652957,6.828453458592329,3.8048663783705523,3.4686948352552145,4.486423794321909
15,3004.000008956143,2.996053415972119,6.610822399535738,3.3821368781033625,2.033313120971358,5.502274148786346,2.9322257620814227,4.159478526960032,4.271215548128102,5.365653661501306,3.656799795922871,3.486452995720822,3.5126517603611402
16,3204.000009552424,3.836127914834214,4.921216100074525,3.2251742269272468,2.766655791535073,5.069569626308504,2.5533533985929218,4.6833545341639455,4.13413765914387,6.05969599151111,3.5512332035097645,2.909376407164138,3.923536832678212
17,3404.0000101487053,3.960673944594846,5.126356102573909,3.6557616134000854,2.3418338391928133,5.563816568438139,1.981045800789568,4.073173824330726,4.182654685877668,7.589084134748034,5.948477810778676,3.257513318996187,3.9489134419220173
18,3604.0000107449864,4.165915958312136,5.082714878853408,3.556496117893434,2.403754009565425,5.7271783246766885,2.73888479681698,4.310243813098434,4.633529862462434,7.2281411356418355,6.891222964151891,2.5351614950542842,3.5047040504492175
