,time,intst1.bond_1,intst1.bond_2,intst1.bond_3,intst2.bond_1,intst2.bond_2,intst2.bond_3,intst3.bond_1,intst3.bond_2,intst3.bond_3,intst4.bond_1,intst4.bond_2,intst4.bond_3,intst5.bond_1,intst5.bond_2,intst5.bond_3,intst6.bond_1,intst6.bond_2,intst6.bond_3,intst7.bond_1,intst7.bond_2,intst7.bond_3,intst8.bond_1,intst8.bond_2,intst8.bond_3,intst9.bond_1,intst9.bond_2,intst9.bond_3,intst10.bond_1,intst10.bond_2,intst10.bond_3,intst11.bond_1,intst11.bond_2,intst11.bond_3,intst12.bond_1,intst12.bond_2,intst12.bond_3
0,4.000000011925623,0.20870248050493245,0.43783430759962894,-0.4195248433492127,0.6137253456894864,-0.24521469558481535,-0.4314399268680038,0.3104310918818749,0.5340684556675868,-0.2831721668779612,0.28513509950107796,0.07184035626913854,-0.6868670640266434,0.5288159862404029,0.42442667171578385,-0.3728719206820519,0.38442174613496505,-0.39870914984827577,-0.31074169446847577,0.44369961014805703,0.3107454359074877,-0.5155188258314443,1.3336802134217116,-0.4423265289018232,-0.37151790562587994,0.5752262743322278,-0.019828287458102167,-0.7874887022674049,0.579427734707795,-0.12280333370356189,-0.5161865736685747,0.3758501432424888,0.3844106439851709,-0.5895793743249071,0.7977364651147196,-0.18267441561519782,-0.26311264295624825
1,204.0000006082068,4.925112000128261,0.619027468877273,-0.21204419030642407,0.8927269281605659,1.3806422194277133,1.9652577903924366,3.0228402994368073,-0.3535488174238606,-0.14753073436953423,1.1849430144421431,0.029527981320763175,0.8608279373028425,2.561180072525514,-1.0732206548852234,1.8149289086075773,4.027541671760967,-0.5632348221915073,-0.2940428427428645,3.829759104843535,0.26180262577537317,-0.36787340516738487,3.1585517875885776,1.117920657251232,0.6187843228043022,2.901415149997681,0.40527173850764964,0.9896740449949308,0.20807053694462496,-0.6816815798409093,0.5435570168890442,5.086388495347264,2.2143631229922587,-0.33923127597538505,3.5333233738001697,-0.19291323563892337,-0.5240209826625399
2,404.00000120448794,2.820952729453997,-0.3515479577982279,0.645307261022317,0.6475819570361265,1.682686431775453,2.457226686370151,2.942091412402145,-0.30709999526771803,-0.08561161978745124,2.1199247378655786,2.493398258262122,0.28251754740591606,4.705155496676485,-0.05647406408789557,2.201473583362325,4.424207544044086,0.44637004830238514,0.5493068213906227,5.643287981523913,-0.17107653931717515,0.7604582151457611,5.788219628388894,1.1278296283030729,-0.005393713601140604,3.0924423790700475,1.0301690443362386,2.4849739453350224,2.167775678273644,0.06700588275578223,0.9292435561954631,5.752047991524182,1.947986285741334,-0.013451794419929719,5.663970437933323,0.43597176310817876,-0.8121238477573511
3,604.000001800769,1.818923225326687,0.26333798211897985,-0.055450768282999,-0.028889016623229402,0.975416802224192,2.217106084832095,3.1530700117167525,1.96711758471944,-0.21058805441570128,3.2326166950552038,2.9345604873002884,2.2082888248918935,3.5212542958119526,-1.7482124404959078,1.1001243721890774,2.2523160374627285,-0.30882631734763333,1.0045280395689025,7.1015380859985315,-0.9411499407317927,0.3975270666967199,6.278063596158449,2.0092234816166172,0.8995857491545394,2.9110177878949175,-0.3845748549287187,0.8838819304711438,3.9717464201013213,0.2951785373283222,0.47246451597808914,4.535625050464003,0.9033585275640839,0.5574029404841059,3.920643728070435,-0.354017739965347,-0.12438674148426543
4,804.0000023970503,6.551053359803965,2.010857425872855,1.6455126837056198,-0.46715672016672194,2.2511708041284306,4.636333852371438,5.562099367136931,1.543646040281045,0.5228594936275783,4.342063119804769,1.4553375819473615,1.2438962854413806,3.7166655907214787,-0.8196841357005047,2.1482732452200666,1.2195657546486176,-0.44573069190735115,0.2552258219174566,5.153685135885996,-0.5833553973449024,0.2161296516871838,6.424514650570093,1.316262601145243,0.02398428701765365,2.6875750491085872,-1.1183097179938515,0.2919950351768068,4.343755608699513,-0.032768760175056144,0.8791754034263852,6.32269184237895,1.6836272499262481,-0.2474194847873532,4.933567088813219,-0.1021222500295913,-0.15259286425326124
5,1004.0000029933315,7.342248069304438,0.6958037316595309,-0.20756628328619486,0.2990427720999813,2.1913155552991217,3.6468868375302423,8.667044593778009,1.5283366659217243,1.1500318827760645,4.329621011309192,1.2572996860803158,2.16098723836579,1.6755579491775014,-0.9981845744765021,1.6085916249459946,1.8286371617141146,-0.8797698959046905,1.7753844726658081,5.78557176164482,-0.5614900462317962,0.15431047521189578,6.68361296046804,1.6168137715329447,0.4282280090305468,4.405295936496846,0.003369570615080697,1.0594517358281865,3.194441570481369,0.19586237647886495,0.8547422947857801,4.0470420051456495,2.1580654811681477,0.4477760166477478,5.661721235473446,0.16099550333765844,-0.6263537935686929
6,1204.0000035896126,6.597282279764214,1.0469207319612455,0.6499418004581305,0.15235229403530326,3.3039260517086655,4.67970886801135,5.662107577513855,2.1367977075174487,0.9905433155020296,4.890255213302326,1.0452872004487892,2.732449111361048,3.7032048294961397,-1.8758168784128837,1.978283783350237,1.409682961881713,-0.04663091888428106,1.562645739466498,11.318489041378538,-0.5092471242948995,0.2347505597636088,6.8025252305557755,1.792276249412586,0.013711192289715957,3.7383685676820564,1.0646593552826884,-0.253807503093046,3.7449399962539287,-0.1945425793172566,0.3262286270001269,6.61861207401837,1.4729968616620877,-0.40462064891729366,4.596108879361753,-0.24927675297453078,-0.02631700198404152
7,1404.0000041858937,6.243524634165687,1.139492789426643,0.47209946590535345,0.06610077149247928,2.976140298374215,3.4417011533384083,6.5675810216985235,1.8723733225404633,0.8414738080184643,5.786441550048257,2.5959515133839295,1.9190294253955558,4.337117498827012,0.5024180274807906,0.7709969981472615,4.626872915075652,-0.029040579377157982,2.1343648831924713,10.598480210831603,0.5554384598948436,-0.22070087065666,7.202146482734988,-0.3153023838270128,0.9911632060558144,4.804137483781047,1.5969631556812924,-0.9126498757012196,3.4711803504231282,0.250967056030869,0.7175769908236078,6.3305213042149395,1.8587928198365447,-0.16431844718016997,5.659548361921478,0.4032217939424081,-0.8666413560083859
8,1604.000004782175,5.3330064347241,1.2353674616738193,0.44507606248806786,0.09593686573041715,2.4476818530975297,3.527108461487233,5.949815255647546,2.386992485096256,0.498640298357508,5.058444910812722,3.436254652665852,2.5360082958135126,3.959182736527361,0.5135713346546957,1.1061046329742346,5.840038340975629,-0.6401127173149446,2.189457051779024,10.164948329336845,-0.058978868044737176,0.4650558947529966,5.924870260523082,-0.4324780229858516,1.3733671639822371,5.025243458215553,2.6812019126422264,-0.10944548085129657,2.3326827942988038,-0.02149466839526415,0.5976333437182189,7.326399483793172,1.723412590305676,-0.6315077152130364,8.262826984317599,0.3117367167384888,-0.4179708727152027
9,1804.000005378456,6.223449645092667,1.0386020391484019,0.6002442324986315,0.654907014867959,3.7854059482828495,3.9816533772822944,6.216449093257322,2.0399829618623198,0.029670661992115654,6.322462461898689,1.0278223018633028,2.0810331841956367,4.939046698671336,1.0003562144914868,0.8836774048081244,5.408348360988865,-0.7172420131526391,1.7795594975207005,9.434301014643825,0.16109102834211164,0.5070266386761508,4.701246566466991,-0.13743341493812888,1.6400869690697282,3.193511755509772,2.9585700267737174,0.822534880237856,2.5795246935902023,-0.0703268980094256,1.3647037239599489,5.732762336176221,1.9320990175124795,0.8230445433744742,4.757597192132438,0.14976375233469064,-0.5674436615148606
10,2004.0000059747372,5.780816231163311,1.4164906149726209,0.4852364737139201,-0.06882479213873527,3.3374840101962784,3.750551747057384,6.68337399929175,2.6177486356290496,2.292192600167447,5.095565056553556,2.3032649370537577,1.38328096797787,4.71276808598154,0.20712970351497972,1.758479980105514,4.328310452374642,-0.6136429861110719,2.008074239158026,11.543728962776697,1.117998285603214,1.6411727601616888,4.084235689293078,-0.951220224968083,1.194785635857874,5.2365748480535155,2.519755083023812,1.9956545718703809,1.1677337614193979,-0.16914003957707635,1.172396456654241,4.744050509041318,1.5644750121799502,3.1117782031729457,6.524694611636376,0.611869485961062,-0.8122955457560597
11,2204.0000065710183,6.192170176553955,0.5997442525245313,-0.009086693877327079,0.9029144892369274,2.8656046462406755,4.28332300581836,8.519298298483328,2.282007599615903,1.9759341600124913,7.806502602311592,2.7242537042769603,2.738585431276626,4.200667680676145,0.6207242420110815,1.6659460366120533,6.778434515868203,0.17095355059139017,2.2700516348513236,11.898057405189594,1.6414350111931748,1.3136070259212942,4.974148679037966,0.5929328229369188,2.9517426040693597,7.192100820275692,1.1419308823018417,2.1970134994254376,2.332509233366335,-0.46667737327888803,1.0239152789694526,8.151494380260203,1.9015150991457386,2.8469865853980623,7.310245634268353,0.6389397198438012,-0.17960527182060604
