,time,intst1.bond_1,intst2.bond_1,intst3.bond_1,intst4.bond_1,intst5.bond_1,intst6.bond_1,intst7.bond_1,intst8.bond_1,intst9.bond_1,intst10.bond_1,intst11.bond_1,intst12.bond_1
0,4.000000011925623,0.7179585279551075,0.4867771476945677,0.5604302347800205,0.8222602343704084,0.7938133013224498,0.5244553667050491,0.8694460670711113,0.21679885603740523,0.3764202789571094,0.177156286537266,0.39063500630317716,0.2644189974175086
1,204.0000006082068,3.017145901973776,2.010376493454264,2.116210802659192,2.1087746051130045,0.8764937626431548,1.3808989010983383,1.2487491667759008,1.8047286308158057,1.4075696049600719,2.383204105034407,1.145582431463196,1.7031015318289997
2,404.00000120448794,3.062169250799874,2.376663988682159,3.1801417807197767,3.8168331643264475,3.0750262511239805,1.5258322339180008,1.418697454954125,2.517267773150083,3.7572479026398424,2.4360149496458794,1.4414102930845276,1.8190263760054686
3,604.000001800769,3.242334888295976,3.092939192556404,4.421856576302852,4.769935048752518,2.8627334075549378,1.554388895126853,1.831233476831427,3.650921761875323,3.509434884460318,2.404188079604369,1.6973024002806056,2.6273476527531354
4,804.0000023970503,2.997237718766291,3.944392302962668,4.093399416444361,4.595959446923522,3.2304232911703563,2.1296893686013476,3.5461074204010385,3.245669070363009,3.3176245360554564,2.495668547826112,1.5749811578003294,1.8614266820743746
5,1004.0000029933315,3.25932555128505,7.008618215643842,4.005837656921602,4.166895584975554,3.163038988572965,2.4048309085177433,3.257719505227917,3.9352599877422465,2.839155892063543,2.6155538998664234,1.418476351843183,2.2783675273304205
6,1204.0000035896126,3.606022418825055,9.409058054833505,4.087010585211359,5.155730824721561,4.807972505600143,1.8609588931074672,3.277200844059222,3.5168754737481676,2.3360918329964013,2.701815332856989,1.3521722215835839,2.1683715369913035
7,1404.0000041858937,2.9160844798117136,8.717548670514393,3.614084776316372,4.9063516137776135,4.853341471999221,1.9689457185188166,4.16422912123937,3.636486364106875,2.6721482080594683,2.867798023274636,1.5077598078918228,2.25537306418573
8,1604.000004782175,2.9595259499579374,9.483788450526394,4.011629529878875,4.981219034182851,4.585864920964311,2.1272335349389486,4.6960589778817186,3.829115416833001,2.5887788015130813,2.524773199677287,1.3936303661713216,2.456939333792718
9,1804.000005378456,3.193528920425666,13.51174862484605,3.4106353405084127,3.388485327510465,4.906318281172109,2.1138600028324035,4.2898016436130595,3.0842906266773067,2.420705938678256,2.5322538266280343,1.0833005077244984,3.9094593378753713
10,2004.0000059747372,2.828146469720129,10.876860648644517,5.842067316652877,3.215601663725746,4.938015846505437,1.8150272780025514,5.149020969977209,4.307433130105539,2.484424551451575,2.598156935749718,1.5070075339086397,2.9905914939549065
11,2204.0000065710183,2.9266529873992644,13.021349113182328,4.639539498593998,3.864885057462131,4.16110449592061,2.043199094140318,8.039845859587533,3.548218893533229,2.277241555310627,3.225338431069261,1.7709036724788465,2.685791966731985
12,2404.0000071672994,3.8795408578773936,12.140670276653022,3.5197934034718186,3.5633593985998155,4.933212750866763,2.1304339289696497,7.5768117583044505,4.632630925649006,2.3885756711630863,3.303856332688188,1.4778060289527533,2.2713113564101786
13,2604.0000077635805,3.7826486838639246,14.3465542859009,3.7148272965461144,3.179889558170472,5.136705245876477,2.560559238647701,8.638207241952792,5.085356582464649,2.373292440027785,3.057079052951009,1.473251053567961,1.535202166649043
14,2804.000008359862,3.93034320681362,20.172505021236002,3.723443547320154,3.3573811569822416,4.7751452058587605,2.5935044404737084,7.02427946093487,4.5458489665357265,2.2616015236423905,3.1539902416025996,0.9628520927324997,1.9216202019582882
15,3004.000008956143,3.9803199179204443,17.50741811444639,4.24656734399442,3.8792203644217613,5.821435769260744,3.1176879715843127,7.066504870074032,4.642805440625351,2.5093382013814667,2.217043485479784,1.2186083081150025,2.2875969384342545
16,3204.000009552424,4.040374226946198,17.42088834527235,4.355977033844288,2.6856927185047654,6.620367960800006,4.0055499132398795,7.919755976062844,4.881285338253847,2.6363595682040817,2.7905237689803117,1.7051246974003256,3.0681350954036093
17,3404.0000101487053,4.235116019932986,19.93143042427514,5.3019744254093135,3.5725545531124707,3.8475039915039533,5.163147114388948,7.238542261892081,3.8096572657068295,2.2832743536018825,3.709988210188171,1.8103890283017376,3.545893258070387
18,3604.0000107449864,5.031847056627867,18.631007414371844,4.259691503858073,3.02521323433292,4.761634652032725,4.572164657095766,6.617565213896325,4.613132665193697,2.4873736241613855,3.1979633734244484,1.3103992169533454,3.800388196324506
19,3804.0000113412675,4.11663305942256,16.569815086662068,4.185794016602741,3.1267432177519137,6.045032470371038,4.577493298088535,7.031278251109987,4.643749139438863,2.5925858531749446,2.8877788956641925,1.4503949399978184,3.316999431741819
20,4004.0000119375486,4.17457728613097,24.449808188751824,5.141475007447656,3.543422775737395,5.146890351163447,3.967815013600549,6.793403579817592,4.547945659035418,2.4774477821834386,3.2075271914766406,1.5609210720558861,3.5187023675072213
21,4204.00001253383,4.20365621962362,15.312924160801927,4.87494559989666,3.593561313394477,4.6874644247103285,4.440847201799753,6.810390174361312,4.811760503548455,2.0540343343552285,2.918418518722686,2.871443448044822,3.334513638099616
