,time,intst1.bond_1,intst2.bond_1,intst3.bond_1,intst4.bond_1,intst5.bond_1,intst6.bond_1,intst7.bond_1,intst8.bond_1,intst9.bond_1,intst10.bond_1,intst11.bond_1,intst12.bond_1
0,4.000000011925623,0.7507307725703907,0.5582137182477043,0.33850981168759375,0.4729955849990235,0.6946173228750991,0.6284216222631009,0.6115393809528529,0.24604804333664454,0.3964870763045276,0.24442526321551306,0.16257340713286084,0.42993854695675804
1,204.0000006082068,1.8954585827163442,1.9873902409651603,2.8621843359375383,0.9569086442121071,1.029316522403536,2.124941720422057,1.3095432207794548,2.301705189937155,2.3483276005989957,1.7621148986052102,0.9367409123850283,0.5549910952232588
2,404.00000120448794,2.7097206698695917,3.422056534834323,3.214852291015875,1.4266686676294729,1.9758723465640378,1.784491282712409,1.3444184203525058,2.0823718674323386,3.8279987625981766,2.6896258483931152,1.1887133860659693,1.3335487566364694
3,604.000001800769,2.5735948842640575,3.262252417212128,3.4130335210898357,0.7675933743297918,2.1310990896697195,2.261409064554001,1.7579449468656225,1.8844244917729815,4.075967129429038,2.6848163592859997,1.5718009567799713,2.044831593069534
4,804.0000023970503,4.198703815597804,3.367699329958133,3.068465450552716,0.8562917715281317,2.8665164144693707,2.6497396107303857,2.5008866551609055,2.5127847084170245,3.505971856024865,3.15744238293704,2.0944499147312605,2.2342060129957373
5,1004.0000029933315,4.478093888615899,3.307034020795424,3.6919296692666927,2.3428632985921123,2.6357262871667473,2.1926917502940517,3.619297894863359,2.4981261379794946,4.434469244475598,2.7304733880606937,1.6713510845619712,2.0789828817404334
6,1204.0000035896126,4.737319840252453,3.4894092923649582,3.1315601276314986,2.2487134583398536,2.8549856886560105,3.483570981235135,3.361112262429385,2.0724894151092554,3.92786320375773,3.447559121543546,1.6308697022433867,2.953373081696456
7,1404.0000041858937,5.121071770038053,3.506293768591031,3.8798789790686774,2.7840495687579407,2.5088106208224428,2.7830045382163853,4.468018399315157,1.9957466777957036,3.893410132606564,4.259972046970806,1.8034593110896342,3.677407535614905
8,1604.000004782175,5.141572500565467,2.8349005620544148,3.6953362459658736,2.4090787915000424,2.3801004160245975,2.807356999586455,4.170557992752323,2.193547742016147,3.2853766176049746,3.459736565170826,0.9905394972827972,4.065704968534653
9,1804.000005378456,4.863027169804277,3.1303826106785984,3.662020620680658,2.2113079813983747,2.1823042950686578,3.2733114330229425,4.594873243213542,2.0765529046464932,3.9992742896108817,4.163272479085719,1.7829759164589651,3.1217662629887357
10,2004.0000059747372,4.67307642029341,2.9214184353022548,3.193884611580687,2.049769924962753,2.068708347348988,2.9625401709621544,4.148459568838137,2.42494912464827,3.1787222012342724,4.166508613571993,1.688377227184671,3.9584637411951222
11,2204.0000065710183,4.462369659900708,3.6612722635946406,3.6494806999178637,2.3409656972429094,2.843721072858518,3.3204769485360126,3.2681810871226977,2.705475800406176,3.322709243391704,5.300679946666771,1.5059663796800322,2.585932295723741
12,2404.0000071672994,4.99717792656937,3.6599917903755737,3.6319072066529747,2.0160056593983997,2.8002750561786334,2.6869506899039184,3.342960725305984,2.4136277197793916,3.9712987655069254,2.738241641731844,1.7440769754784098,2.201360600695944
13,2604.0000077635805,4.587761892331309,3.355284454753252,3.475244007782524,2.411865306458991,2.509308866685715,2.559162358878986,4.319971178641631,2.551805907068357,3.451383804036401,2.1976250689302974,1.617938054950268,2.903039908374012
14,2804.000008359862,4.358071580987763,3.627475708490903,3.2320138678846444,2.227609458680135,2.182531980203578,2.5646351620619745,3.929018472532806,2.580856154439547,3.295829072760551,2.3631698261238343,1.4436497779778872,3.1193567654609344
15,3004.000008956143,4.6885173789594665,3.6085214338824025,3.9597821961767137,2.428137504071099,2.6477082734455655,3.189766971470611,4.277779182201242,2.6218751287282283,2.9103403680397815,2.5293137483503347,1.3307391465270388,3.1052591462260155
16,3204.000009552424,4.905209944782471,3.6682713089582615,4.020515790345827,2.007951875673192,3.463306934304266,2.9557251082734304,4.076068576400147,3.1274786861006785,2.939598163853881,2.332987885734444,1.1799204764300697,3.108663426875295
17,3404.0000101487053,5.207306132029431,3.543836102569469,3.8503127931871797,1.9058074750627059,2.445896736439698,2.906409339903057,4.1975595333820825,3.036421422223306,3.1759769874602624,2.2614096287054846,1.2382753884857634,4.560793322870304
18,3604.0000107449864,4.955210713243267,3.4603082829348795,3.6059837505111956,2.1369043291600605,2.667527116155557,1.99017905542373,4.446391466887234,2.7560572823360925,3.0501303088070086,2.6723809992893672,1.8688720985069898,3.5751140805690875
19,3804.0000113412675,4.797933090538213,3.4432950395989943,3.9098435870906885,2.072857670335986,2.9242261425268223,2.6951569227326946,4.491036915242488,2.580477312508977,3.44041767198551,2.3904813209535183,2.4456710468456686,4.7298788367434
20,4004.0000119375486,4.877228002388143,3.0795964672891145,3.7180205054996707,1.7613709820262384,2.8340814996601384,1.493986431599696,4.55394098125971,2.4305988540232786,3.3339637975640875,2.6840711845658447,2.6344920641887235,4.825113249295371
21,4204.00001253383,4.69830651351323,3.4419960128488016,3.8398327170426407,1.7925158105739252,2.8695400567905933,1.6531875167393117,4.706426190219873,2.346494600330276,3.457573342465749,2.9198523347085734,2.9455492838772805,4.746202683004099
