,time,intst1.bond_1,intst2.bond_1,intst3.bond_1,intst4.bond_1,intst5.bond_1,intst6.bond_1,intst7.bond_1,intst8.bond_1,intst9.bond_1,intst10.bond_1,intst11.bond_1
0,1.0000000029814058,0.30884950686149626,0.08340788964709667,0.23395415045729484,0.4473820191505151,0.3527479142276366,0.17671360127358415,0.23282357122308106,0.2490943081820114,0.27497571348614125,0.2877398472005641,0.20581128037979157
1,51.0000001520517,0.02529351135247815,0.31021226223611453,0.1954778007168292,0.5510781671511773,0.40745021981924,0.39839514263010845,0.18884338549228508,0.14627099213306938,0.06740699859045884,-0.18631059932650196,0.4499706861433217
2,101.00000030112199,-0.07942994034287221,0.3723935607614126,0.18728984301748097,-0.15135352330889384,0.019762353960187884,0.20425430423331248,0.5795224229034233,-0.5780130638319294,-0.2938660827429347,-0.5433027878332637,-0.41439816829827913
3,151.00000045019226,0.02341050964592073,0.14295433217429565,0.43539080628008486,-0.1875193206501895,0.16839872189549876,0.15974970572767244,0.2917491422590577,-0.17188484205156263,-0.19603644110688512,0.30197431651518736,0.34485551054330355
4,201.00000059926256,-0.015346572724896035,0.2878303240272362,0.13396765815251532,-0.13831100711796207,0.1116332485866085,0.354457624970955,0.970502294478869,-0.3183036644024706,0.25442931265801905,0.0727590403282865,-0.2494357094236821
5,251.00000074833287,0.007578362695007446,0.28122055261481993,0.262992173209073,0.6404207006614135,0.07799637268575088,-0.03406873002009325,0.41103341006443816,-0.3375722383626423,0.26766831165562444,0.0010879319381316144,0.14893918893431435
6,301.00000089740314,-0.09637156543190617,0.21507120632928745,0.26267176191145136,0.3486746733291719,0.11848584945829321,-0.5748724030752217,0.2749186555342873,-0.3090122620648392,0.16052029849817684,-0.33543404905288643,-0.14595781978748512
7,351.0000010464734,-0.2740707622819012,-0.2867936756823517,0.13274316435454248,0.6000700506995735,0.17591261918940937,0.04606372317379481,0.6501996235369596,-0.47452387452759526,0.5464708587453404,0.2978916309012489,0.4994926516864435
8,401.00000119554375,-0.05547811887282261,0.08630986354421655,0.2263764800004897,0.14714085133169608,-0.13793423554418682,-0.2559849357789674,0.6671133114237624,-0.1048215443503917,0.35013315414886836,0.3167958482576516,0.10844243360149086
9,451.000001344614,-0.25838360141877725,0.2071399580173119,0.16562221083747408,0.2314433562387781,-0.04512339438073587,-0.10782499924395328,1.1373619850631682,-0.576729835764668,0.1987636355839899,-0.1588646799783282,-0.10030834669686772
10,501.0000014936843,0.03652156302896348,-0.05454773521131351,0.12543534814408996,0.14535055992168466,-0.10578860277694835,-0.7577322777799236,0.6892377281441955,-0.17990998772258893,0.3573640223913235,-0.026216403532031585,0.08304795213744631
11,551.0000016427546,-0.23831700550765067,0.08422919198709433,0.6979342445880978,0.1810818857831049,0.061253939928465506,-0.33266889686239365,0.5894296906958205,-1.0277784067055444,0.8405173944251603,0.4842666202766819,-0.07373006122260861
12,601.0000017918248,-0.3054871337927305,-0.3301046338264335,0.5257711360230695,0.38603897935273457,0.41340896861972265,-0.10804686300534261,1.123400870954982,-0.6858387757078535,-0.06043354340332252,0.05185942317744674,-0.5850501121465514
13,651.0000019408951,0.03562176276937201,-0.47707557772821874,0.14789682150733352,1.061059396611272,-0.030084859361805716,-0.6694589349302169,0.6497463016486686,-0.4525922707353165,0.7102189475021339,-0.3251166868708384,-0.5244443482258889
14,701.0000020899655,-0.01044724995417834,-0.10989860090958015,0.7318657363359979,0.21467819394261545,-0.0762863069702564,-0.25126255748847637,0.5723372515197611,-0.7041926353877286,0.2524476628955812,0.24876470968836095,-0.22934634842928903
15,751.0000022390358,0.25317070429824406,-0.647297278096727,0.5784421284517158,-0.1173765166841414,0.020961907052339246,-0.17733624833767614,0.8268047839956214,-0.7398685629180499,0.6205258873192672,0.41504384410819206,-0.4418340880883811
16,801.000002388106,0.5268959642998188,0.2103408319121729,0.7517995952848455,-0.02558912233000621,-0.2818573661098318,-0.3957311117663487,1.4534652560349284,-0.39446762478497677,0.2343656119899804,-0.017366177015239792,-0.07570277185446006
17,851.0000025371763,-0.3915158797488538,-0.7538583961552601,0.38908389622730155,0.04882529018393367,0.04329709635425072,-0.5958949974308441,1.0000028275358943,0.07928405777558556,0.38491160104304845,0.047508666881180606,-0.1575988097022365
18,901.0000026862466,0.16624567120130473,-0.5385069883119944,0.5848212322786543,-0.04785056563423229,0.043997206254849264,-0.2213708764187623,0.9668079721019658,-0.28382630987634805,0.6150645500543335,-0.08327482406509601,-0.02665236241314206
19,951.0000028353169,0.6732890520584336,-0.2557320663531919,0.5530537706054184,0.10473373005261566,-0.28690183628043675,-0.3356653391311193,1.3050314079728778,-0.5869153370967002,0.8476818331311469,0.19867447721898657,0.22176354935570108
20,1001.0000029843872,0.0022887766534918086,-0.3084109841258895,-0.14375725399712946,0.3341620236680689,-0.0673454858245397,-0.33618294153514494,0.6967633096659589,-0.3955127757196313,0.2623403822569834,0.24033206703712118,-0.6924508348944882
21,1051.0000031334575,0.02078050968062639,-0.7273094628833463,0.41986443507797366,0.0934371996279797,0.1549609508886003,0.2941852551656181,0.6212704438445305,0.02000061392705632,0.4818736140336939,1.0432485418155104,-0.46584464846279294
22,1101.0000032825278,0.03818168376332798,0.2229234233870372,0.3086156615815123,0.4963201870897094,-0.11785408412180587,-0.03618045068870135,0.4840533928516537,0.22936283025097737,0.43447776236813596,0.6619762459653198,-0.45567956224160033
23,1151.000003431598,0.03591852392220796,0.04679024284002731,0.31751142450286984,0.35418778725841893,-0.30846947459637564,0.16656439143172053,0.5386546331134898,-0.3324554513689759,0.45008674272737403,0.5202351018418687,-0.554471986570618
24,1201.0000035806684,-0.22313112397411494,-0.25433997215634374,0.364107752963176,0.06829650494482342,-0.06321653789308757,0.19218935404219373,0.8453855519542328,-0.13679813449855738,0.15465061010479308,0.5324093433178763,-0.4587595031949636
