frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
540,5.4657607,4.850971,7.5476,-615287.5955867288,5.407157582320476,2.0185673490861267
550,3.500673,3.1793094,6.4663997,-614723.7205867288,5.709505486679404,2.152579386556129
560,4.612207,4.115373,6.625428,-613530.5955867288,5.26371485427703,2.189234134055165
570,4.8101287,4.307523,6.9698467,-615642.7205867288,5.651847661573767,2.0945563112424646
580,4.950645,4.700416,7.581947,-614857.0955867288,5.424929782675798,2.2872965182581906
590,3.7408059,3.4373844,7.1678762,-614723.3455867288,6.047418438139067,1.8683194065976596
600,4.582684,3.7007325,7.61486,-614871.8455867288,5.683398420058929,2.1333803311939445
610,4.5227838,4.211331,7.2268186,-614060.3455867288,5.905661747188592,2.0293880348993856
620,4.371703,3.7572794,6.3243737,-612434.0955867288,5.5872346616032305,2.637709678253291
630,4.4097176,4.3971677,6.9410815,-615050.9705867288,5.715237128173262,2.058144297747146
640,3.7965055,3.7534046,5.8652124,-614961.3455867288,5.7796326483831555,2.0484812402114363
650,4.089312,4.0121846,5.711506,-613151.3455867288,5.334894429975492,2.221769544511443
660,4.4879384,3.8456562,6.960277,-614379.0955867288,5.086450601721574,2.0985809544124443
670,4.958525,3.317665,7.115047,-615249.7205867288,5.054750043185128,2.1964419970384252
680,5.1698785,3.4731507,6.945445,-614464.5955867288,5.338955866759638,1.935245982888645
690,5.0715356,4.8011227,7.50041,-614513.0955867288,5.64065179758461,1.8462184592025839
700,4.5802226,3.3322175,7.422767,-614007.3455867288,5.703330207987803,1.560054235018793
710,4.244,3.8995173,6.396269,-614783.5955867288,5.5431362642918005,2.3956528593532966
720,4.2410383,5.066753,6.6777434,-614800.3455867288,6.094846675021042,1.8831226656765025
730,4.2471457,3.6210501,7.2272477,-614704.2205867288,6.2200203343891705,1.7082913036662417
740,4.647288,4.0467753,6.34716,-615232.3455867288,6.183210943147216,2.1722382233132422
750,4.550443,4.7029953,6.4425197,-614836.9705867288,6.262690593417951,2.36338860862242
760,3.8019166,3.0800264,6.062004,-614232.3455867288,6.663897548084625,2.360891149901852
770,4.182063,3.8056428,6.232625,-614987.8455867288,6.188478029062945,2.4366172855710873
780,4.249613,3.885453,5.890275,-614683.0955867288,6.5119006782181925,2.468844688418946
790,3.470597,3.9145868,4.0520854,-614713.5955867288,5.781074518791311,2.441047070769932
800,4.4506373,3.8314168,6.4625487,-614110.3455867288,5.995496519486296,2.2987665004223454
810,4.7736444,4.1933303,7.0045156,-613310.9705867288,6.134609342412358,2.2829397141852983
820,4.805835,3.8761423,6.250406,-613618.3455867288,5.708769390255591,2.493204666749065
830,4.445813,4.3228474,6.99453,-615309.0955867288,5.345604929198702,2.2549678067294323
840,4.7898374,4.9334283,6.37158,-613421.0955867288,5.5913069583451325,2.5231790628360553
850,4.5123034,4.157926,7.0701513,-615850.5955867288,5.4425824643311635,2.1617104489160264
860,4.822778,3.956802,6.525391,-613810.3455867288,5.588353481690636,2.3380552359917526
870,4.9170074,3.9367685,6.690303,-614937.4705867288,5.945770940825587,2.066109024517802
880,4.095606,3.914127,6.8991604,-616319.9705867288,4.842370282796129,2.030838586264897
890,4.2427707,3.7784984,6.8119345,-614213.7205867288,5.052561960464247,1.873434714094962
900,5.3285403,4.5306373,6.7401175,-614083.8455867288,5.337854142599103,2.5028893185145193
910,4.795688,4.330148,6.761543,-616082.9705867288,5.109123507741845,2.362578335150381
920,4.453734,4.959103,6.8829293,-612991.5955867288,5.290126316029383,2.19383781471774
930,4.9659176,4.4000783,7.0006847,-613714.2205867288,5.1126348012744804,2.070796782317423
940,4.0473204,3.9793766,6.717808,-614424.2205867288,5.418760713601076,2.265537741144975
950,5.367601,4.85822,6.668211,-613692.8455867288,5.5969739194492565,2.324199172494108
960,4.2597604,3.2898824,6.6905284,-614411.3455867288,5.855064004145606,2.208869935493821
970,4.432232,3.9141302,7.2595706,-614667.5955867288,5.864845477057453,1.8589382073077054
980,4.400132,3.8640852,6.7421823,-614480.9705867288,5.117167027833273,2.0998879451805554
990,5.3080277,4.6016088,6.4737597,-615249.9705867288,5.637433884168648,2.2155647826655622
