frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
290,1.8459092,1.9229177,2.345579,-616191.3720833645,2.419517694374458,0.9665848155484659
300,1.7872475,2.1767786,2.2270188,-615160.4970833645,2.564063794289295,0.6754053260959304
310,2.0003443,2.0062683,3.2281911,-616153.8720833645,2.676889002501656,1.5843736837959261
320,2.1016276,2.1409745,2.773566,-614053.9970833645,2.5219252168143056,1.0899990864935827
330,1.858746,1.8537768,2.4067245,-615519.9970833645,2.617406044878988,1.010695095403107
340,1.7697343,1.7344501,2.3333428,-614339.8720833645,2.5145878268760993,1.199576253769123
350,1.9531577,1.8013116,2.3267667,-614123.8720833645,2.348980675129577,1.794702138070587
360,2.0380676,2.0870667,2.4135077,-614322.3720833645,2.5679884401056015,1.1289421902672714
370,1.9383985,1.8022647,3.0068305,-613742.2470833645,2.4962870766340792,1.0784695371171302
380,1.8526202,1.8362904,2.09879,-615290.1220833645,2.423583828957324,1.8418077589587356
390,1.7558634,1.7651448,2.395112,-616129.7470833645,2.5394926476623803,1.1780017485097187
400,1.802882,1.6201171,2.3437235,-614585.7470833645,2.673828359212507,1.6237752311474538
410,1.7886422,1.7862432,2.2377236,-617139.4970833645,2.6684001781598687,1.1218703602636604
420,1.9525965,1.8898188,2.2684584,-615903.4970833645,2.6479373143159357,1.3553290987613875
430,1.7547996,1.7363341,1.9424288,-614816.4970833645,2.6859964812336403,1.3288832894497786
440,1.7278711,1.7760696,2.562422,-615828.6220833645,2.599696800452894,0.7980233574145311
450,1.7855585,1.7129335,2.572313,-615334.6220833645,2.6567248887545913,1.7351458240538138
460,2.0852215,1.6698096,2.3414125,-616303.4970833645,2.530360336880462,1.4518460237454918
470,1.8535901,1.9468327,2.7094033,-615552.2470833645,2.6292131129971565,1.5659284427425675
480,1.9057738,1.8971884,2.265284,-615152.2470833645,2.7908226422761016,1.20486496846723
490,2.0675247,1.8269359,2.8054376,-615093.9970833645,2.674143427003693,1.6705230949521779
500,1.8320539,1.711645,2.0305173,-615093.4970833645,2.563818286886369,1.3051218373593982
510,2.005954,1.9667715,2.6051614,-614868.1220833645,2.6945935801999994,1.4605773561140127
520,1.9868056,1.7194953,1.9704094,-616827.2470833645,2.648797010510306,1.4975577326528913
530,1.9763457,1.7466332,2.0212183,-614742.8720833645,2.602568526218441,1.1918291307107725
540,2.0220094,1.7803707,2.67674,-615361.6220833645,2.7972952406391425,1.8214933723435547
550,1.7901002,1.7649537,2.1186473,-614776.7470833645,2.8475443900081636,1.6662298659860293
560,1.8988539,1.7001843,2.3650267,-615383.7470833645,2.792402780809244,1.7239608373113025
570,1.8263274,1.7282645,2.2746923,-615742.7470833645,2.739882553375778,1.8210293125161872
580,1.8509725,1.6614217,2.4352026,-615791.7470833645,2.844962071949271,1.5468915853887635
590,1.6664956,1.9382406,2.2202632,-614647.3720833645,2.7586974373018434,2.0955250918575565
600,1.8437202,1.8937393,2.6321447,-615849.9970833645,2.6632624287134923,2.2211012907809917
610,1.8994502,1.7835089,2.173577,-615511.7470833645,2.615620261166221,1.8468844669387219
620,1.7965481,1.7307802,2.7840033,-617431.1220833645,2.7085303728994083,1.692162275052871
630,1.7943372,1.9008367,2.3240988,-616044.1220833645,2.6474564234022804,2.0187556765267543
640,1.9403749,1.835898,2.5769107,-614437.9970833645,2.799987143279096,1.9376756634102523
650,1.789235,1.7553566,3.168395,-615177.4970833645,2.8159225379765065,1.994997365982126
660,1.9039549,1.7600217,2.6015503,-616269.7470833645,2.631895859776476,1.813850536857198
670,1.9598516,1.7182769,2.4207876,-616051.4970833645,2.460697889451727,1.6719954560940935
680,1.8433776,1.7207624,2.8616638,-614180.4970833645,2.5879004431558914,1.998012815515876
690,1.8111352,1.5606718,2.3771384,-615838.2470833645,2.658797505722333,1.720964256276985
700,1.7238377,1.6721765,2.452936,-616226.9970833645,2.6015192100331856,1.599587033144693
710,1.8818175,1.8090281,2.740441,-615376.4970833645,2.56089888604265,1.9502905656249236
720,1.8962806,1.8095651,2.473649,-615860.7470833645,2.637774571971767,1.4936242199099588
730,1.7761635,1.6814754,2.0309815,-616130.8720833645,2.497278012787915,1.381933830978649
740,1.8713387,1.5981963,2.80674,-615832.2470833645,2.859495204278603,1.7121466250207558
750,1.854556,1.6712396,2.3974354,-615892.1220833645,2.57706637337346,1.1176046008990355
760,1.8820004,1.7478143,1.9387804,-614567.4970833645,2.862346108557839,1.6739551732828595
770,2.0342817,1.5235159,2.8738792,-614999.7470833645,2.961665698222404,2.0630412179823847
780,1.8569223,1.6557899,2.738903,-616374.4970833645,2.9824748225337356,1.4251903597114823
790,2.0995977,1.7885851,2.9982214,-615294.8720833645,2.753591474429613,1.611281977355166
800,2.0564725,1.8180522,3.861893,-614828.2470833645,3.1159532774655307,2.242925745544867
810,2.1134722,1.9004658,3.116056,-615550.2470833645,3.134144541595557,1.8480286906132835
820,1.6539478,1.6170954,2.4515545,-615209.4970833645,2.997495108579533,1.773378960466376
830,2.0679216,1.7183676,3.0491126,-614478.7470833645,3.114485880448979,1.8458349132787535
840,76.21693,77.65649,75.57346,-614372.7470833645,2.9082631340525333,1.8260936849847353
850,1.7247595,1.804138,2.6983132,-615035.2470833645,2.993838287056982,1.833791594876616
860,76.26364,77.765114,76.277534,-615683.7470833645,2.6744629976698926,1.885298222268538
870,75.884766,77.51345,75.44367,-614431.7470833645,3.069599181838148,1.4601122643428284
880,76.334496,78.00579,75.10956,-615184.9970833645,2.8525371618388005,1.8183020945673591
890,76.16658,77.24636,75.91786,-616497.4970833645,3.136167641610347,1.6192834265986513
900,1.7503462,1.6048334,2.789833,-615653.7470833645,3.072331518973687,1.8091317442087615
910,76.727394,77.856094,75.790886,-614932.4970833645,2.92662776314946,2.043098866263335
920,76.68374,78.04405,76.472176,-614770.9970833645,3.0719757175536895,1.6981231575188893
930,76.39907,77.96373,75.25356,-616619.3720833645,3.1181498519504194,1.8667973526242554
940,75.93443,77.604095,76.31065,-615485.9970833645,2.924913637653477,1.8091925633689945
950,1.8049688,1.6931401,2.2533133,-616714.9970833645,3.2235047875103437,1.567605913620335
960,1.9823405,1.7476791,4.394558,-615408.2470833645,3.604221001871722,2.2363056600367304
970,1.9697549,1.6302309,3.5200467,-616578.2470833645,3.255355401320288,1.73220640660212
980,2.1322303,1.7525413,2.5680518,-614771.2470833645,3.0688132879464414,1.5984302820816179
990,1.869791,1.6774868,3.6466703,-615915.2470833645,3.3328639522024477,1.967480697023887
