frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
0,1.9972315,1.6648674,2.0430815,-609729.2092049029,1.5108452499033726e-06,9.633565373918635e-08
10,1.8087846,1.8847383,2.89989,-615667.3342049029,2.569314110495534,1.3879978526154013
20,1.8622737,1.7874644,2.512818,-614318.2092049029,2.151614213938075,1.7572618084505263
30,1.7868724,1.9930967,2.8238666,-615295.8342049029,3.0435041584653537,1.8455587986593722
40,1.8982177,3.7652524,3.5900478,-614711.4592049029,3.299498453522255,3.096392455780769
50,2.450999,4.157216,3.4294045,-614141.4592049029,3.038507252346398,3.1332533897681394
60,2.1223588,3.8507295,3.9184852,-615492.2092049029,2.7220667503723885,3.1294479327061375
70,2.1242104,4.2969832,3.0255265,-616478.7092049029,2.8685663755467945,2.4976503835466497
80,2.4524453,3.862649,2.9369807,-617016.4592049029,3.12910828728777,2.052810731272677
90,2.0504117,3.7456331,2.2247145,-616174.3342049029,3.0577912650447026,2.161167875689723
100,2.0350535,3.939727,3.2999098,-614703.5842049029,2.562710439626288,2.4174906089811796
110,2.0140297,3.7642484,3.705896,-617562.9592049029,3.094448800747845,2.4851571191363293
120,1.9674699,3.9787197,3.230157,-615825.4592049029,3.3215440542781782,1.9605981715087815
130,2.2215254,4.0642123,3.053038,-614458.5842049029,3.273748459611558,2.252651414406485
140,1.8314775,4.2721777,2.892253,-616027.7092049029,3.505708706033565,1.6581843872040642
150,2.1326475,4.3126545,2.8701334,-615148.9592049029,3.349871832117316,2.18821625406928
160,1.9694893,4.333826,3.4178977,-615867.0842049029,3.5158098714278525,2.003969652809613
170,1.8839743,4.035198,3.4539764,-614663.7092049029,3.8945234346829927,2.3563292616478244
180,1.895779,4.011014,3.174363,-616117.8342049029,3.781935218076773,1.9927328243076352
190,1.8215603,3.9324281,3.3461163,-615743.2092049029,3.840928545826445,2.23537111629803
200,1.9392341,3.9696825,2.293779,-615112.5842049029,3.9462538428370846,2.0058762614087553
210,1.9350687,4.4115043,2.8746989,-616149.3342049029,3.7890943858041797,2.4474332017191927
220,2.0626223,3.625073,2.8381312,-615312.4592049029,3.7302580164538974,2.0009621164582576
230,1.8185875,4.0070024,2.8361895,-616259.2092049029,3.785956353330212,2.3084494893328875
240,1.8317935,3.6721864,2.968909,-615757.8342049029,3.640080443591774,2.5341861891425728
250,1.8128403,3.5207765,3.4962533,-616563.8342049029,3.5535461798776966,2.2966881704072475
260,1.9047111,3.5320356,2.679945,-615453.2092049029,3.763802905349183,2.0779083835735976
270,1.8921455,3.3463087,3.489488,-616010.9592049029,3.3603068939267815,2.26166751050966
280,2.3235183,4.2471843,2.8361595,-614947.8342049029,3.3475797086543606,2.4203927828044836
290,2.2571414,4.045882,2.8630977,-614711.2092049029,3.472514515528186,2.269096584574301
300,1.8241857,4.2147818,3.2163436,-616056.9592049029,3.6183331846427267,2.2958324275659225
310,2.030346,3.8612998,2.97718,-615091.2092049029,3.4567992995256205,2.2613416407579017
320,2.1604924,4.203498,3.7266366,-614420.4592049029,3.6501028613894375,2.0940883107870683
330,2.4678998,4.1565084,3.067521,-615067.0842049029,3.7327550676707215,2.3618592440219897
340,2.405951,4.5208597,2.522875,-616054.7092049029,3.470209043561511,1.828297937016987
350,1.9350153,3.5867178,2.9923406,-616115.0842049029,3.6439881422935434,2.311894596294143
360,2.3504446,3.7645197,3.7489772,-614905.4592049029,3.7291356128659756,2.2497628820194295
370,1.8193806,3.9652832,3.3285353,-615244.7092049029,3.5747916261885395,2.2910996864392037
380,1.9573079,3.9200985,2.3789535,-615700.4592049029,3.6251533067884125,1.9387358868250297
390,2.190478,3.9601207,3.4116564,-615183.7092049029,3.6877010089740585,2.2156926006346467
400,2.0957842,3.5223868,4.1958613,-615209.2092049029,3.9578209228756704,1.957493232390681
410,1.958611,3.9926093,3.1445138,-614916.9592049029,3.8554432944886092,2.2360713788448794
420,2.1986902,3.7730823,3.4440203,-616914.9592049029,3.496639609709123,2.2646877927063507
430,2.3926957,4.051334,3.3096297,-615670.7092049029,3.5043765370295805,2.304624742402997
440,2.183988,3.9563751,2.2631757,-616196.9592049029,3.539932568232693,2.5217235992512297
450,2.135879,3.6308393,3.103225,-616439.7092049029,3.687410964489048,2.409949715613778
460,2.3002958,4.4175563,2.9830472,-616020.4592049029,3.71918912835814,2.546911185357899
470,2.4063773,3.8873565,2.8857484,-615792.9592049029,3.471513219098678,2.617899346765198
480,1.7519987,3.609954,4.401011,-615770.9592049029,3.468338198546588,2.4224797802391773
490,1.7608756,2.951643,2.8855689,-616289.7092049029,3.5562772190334915,2.381942072353181
500,2.1622036,4.011114,2.0796287,-616380.8342049029,3.573387173785885,2.418550570600684
510,1.8835428,3.714606,2.4460747,-614934.2092049029,3.638530107903644,2.682879341995836
520,2.3227396,3.7077942,2.7852495,-615653.9592049029,3.7917085509165567,2.3777467606574967
530,1.9286919,2.9735174,3.3296382,-614796.2092049029,3.584454028015154,2.654853773851725
540,2.5869472,4.2588067,3.523801,-615107.2092049029,3.5638396899079097,2.624044401720553
550,1.9932355,4.14094,3.2756736,-615558.8342049029,3.7646698992731187,2.8901339800004275
560,1.7668163,3.6011915,3.0468264,-616035.7092049029,3.4418066367404836,2.844169527658884
570,1.7915384,3.555237,3.447545,-616278.2092049029,3.814415355755387,2.8300641585792103
580,1.9292184,4.061562,2.5942576,-616007.7092049029,3.9364376709048163,2.842639891919274
590,2.1030777,3.6560054,3.4108014,-615142.9592049029,3.3091079190678196,2.5687624518540266
600,1.9831604,4.0498586,2.8693972,-616150.2092049029,3.525967939465893,3.0252874624768293
610,2.519474,4.056061,3.2488008,-614660.4592049029,3.603429573994786,2.704826511825215
620,2.009629,3.910538,3.124592,-614482.7092049029,3.6424658454967767,2.6533190847109385
630,3.0284574,4.338965,2.5218995,-615228.8342049029,3.638114878905564,1.9212384492410501
640,2.2283154,3.797307,2.6566784,-614430.4592049029,3.4831083891965453,2.7822341597876976
650,2.0140085,4.257038,3.8735015,-615060.0842049029,3.7931700086774094,2.83060987796752
660,2.4467583,4.0006638,3.6807833,-616268.7092049029,3.6664287136333304,2.8914381628252803
670,2.0515516,3.9275348,3.1268413,-614446.2092049029,3.9417785059382866,2.7492980151949142
680,1.7905277,3.6343844,3.4893403,-616335.0842049029,3.868476231408603,2.7859615378465747
690,2.0774255,3.9189827,3.4007676,-616565.2092049029,3.9718832438944442,2.768397580929624
700,2.3136926,3.9907346,3.6787195,-614825.9592049029,3.9601967734063668,2.7405301965154876
710,1.852652,3.5447235,3.0862823,-616205.0842049029,3.890155703444009,2.717945006641009
720,2.1708512,4.6294103,2.6119173,-615302.2092049029,3.8183812303574434,2.629493533080354
730,1.9746882,3.9451046,2.9334443,-614714.4592049029,3.8021724260117606,2.725620222875165
740,6.796971,10.4146185,5.7705317,-614480.5842049029,4.277412944045473,2.4830185733834114
750,5.356831,8.693655,5.1865153,-614919.5842049029,4.218581287059677,2.3496889077285834
760,5.566399,8.669801,6.3792152,-615197.4592049029,4.228262703590292,2.3257152414212183
770,4.3464203,8.050621,4.119123,-615473.3342049029,4.621300368753088,2.150924676493897
780,5.965216,9.7949,5.0254116,-614957.0842049029,4.362247630186974,2.1987964998585614
790,5.2409463,8.818835,5.2459955,-616786.5842049029,4.266391496312368,2.069150315596868
800,4.4122086,7.9071193,3.9897892,-614698.4592049029,4.366983542762991,2.4250821761058377
810,4.7776275,8.09248,4.7631373,-616099.4592049029,4.567162119698995,2.4868729658591304
820,4.652353,8.246434,4.133507,-615457.5842049029,4.6201235012937945,2.3189609526000052
830,5.2824626,8.964465,4.5656514,-615471.4592049029,4.377338986552798,2.4450354476801444
840,3.9929097,7.4711614,4.678654,-614850.2092049029,4.321477461796936,2.136897707698399
850,4.693077,8.437162,3.9471924,-615385.9592049029,4.526415678618887,2.2184609249125935
860,5.2463098,8.763952,5.3598795,-615504.9592049029,4.395472879351309,2.43695497130001
870,7.5698757,12.098607,5.063076,-616799.5842049029,3.859661268922011,2.2243162902525184
880,8.359596,11.612284,7.313129,-616666.9592049029,4.312337256056852,2.511783480215325
890,7.5179605,10.858575,5.9919734,-616427.5842049029,3.863322399905419,2.4283749963823666
900,8.176518,11.198859,5.83043,-617992.9592049029,3.5276770854122295,2.2053230428830237
910,7.555746,10.298495,6.2559915,-615551.8342049029,3.7319211828518144,2.535380771412201
920,7.757746,11.09017,5.051387,-616143.9592049029,3.484813537730968,2.032020513468254
930,7.2587085,10.188581,5.192396,-615616.2092049029,3.5033200227971224,2.6070860235378017
940,7.7386584,11.155312,6.168996,-614981.4592049029,3.5805183280024178,2.021924816853635
950,7.684332,10.219364,5.980755,-616150.9592049029,3.9423818950626104,2.5014583587525894
960,7.036124,9.929699,5.7392993,-614813.9592049029,3.9211387529365944,2.275628159927344
970,6.7365446,10.237844,5.011606,-615101.9592049029,4.0462779081937414,2.2658468433913757
980,7.1604204,10.156964,4.7902336,-615110.2092049029,3.9615596744039645,2.7649603537048155
990,7.9192495,11.287993,5.9683886,-615048.0842049029,3.9407504124221213,2.24253615149977
