frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
560,2.157805,3.6485267,3.5152602,-616498.5842049029,4.655995625821073,2.936214515329869
570,2.1232102,3.5665276,3.8969367,-613941.4592049029,4.8662803378713395,3.023894323706288
580,1.8908993,3.6789787,3.7703485,-615393.2092049029,4.815749620478529,3.1078738888671973
590,1.7896028,3.1899345,2.9718153,-616401.2092049029,4.58540864872278,2.8929081610084912
600,2.157233,4.2260976,3.5163012,-615052.5842049029,4.579707370911235,3.068248657124525
610,2.0093849,3.9496138,3.2474506,-615226.4592049029,4.571553590182805,3.038465721235228
620,2.3458226,4.2853513,3.0705447,-616909.2092049029,4.605170995616584,3.1138230226203674
630,1.8990166,3.5991871,3.5740297,-616333.8342049029,4.669024025695694,2.8638326307933473
640,1.8780965,4.018467,2.9417014,-615432.2092049029,4.6483056133422025,3.110095143885283
650,1.9600933,3.7606812,3.338097,-616102.9592049029,4.578105648741705,3.0834989785223605
660,2.134988,4.205068,3.8051744,-615414.0842049029,4.707614645593087,3.0782464154397826
670,1.8944658,4.012368,2.0048332,-615218.3342049029,4.472926008855259,2.3300874724387444
680,2.0416303,4.165712,2.459562,-615272.9592049029,4.360441947277672,2.468870038327489
690,1.9987464,3.9015875,2.029734,-615699.0842049029,4.416714926893517,2.2614044760717085
700,2.064144,3.628915,1.8301458,-614439.5842049029,4.652236708718554,2.4605370503860566
710,3.0305018,4.002654,2.9081843,-615545.7092049029,4.4499725239883,2.650877381058336
720,2.0324607,3.9160147,2.528798,-616877.5842049029,4.351127619237071,2.9431421948493974
730,2.1886687,4.4131765,2.7234528,-613806.9592049029,4.4467897423945955,2.9611193643253397
740,2.4703455,4.1351285,2.5849068,-615052.2092049029,4.447330476738146,2.812477841722039
750,1.9902395,4.0145826,2.2866032,-616121.7092049029,4.456318271509521,2.5473042980459435
760,2.684141,4.3183427,3.069611,-615223.2092049029,4.390006372283993,2.8777604906987357
770,1.8458751,3.3768337,3.0993912,-616603.2092049029,4.4863822246699305,3.0077198590622003
780,1.8522371,3.4462621,1.9976897,-616272.5842049029,4.452151967816043,2.6213048291878183
790,2.3642027,3.8781414,2.318766,-615620.4592049029,4.408682210400373,2.5078459447262746
800,2.0357976,3.974941,2.5395563,-615203.8342049029,4.457110937752537,2.3797414151600047
810,1.9076796,4.071232,2.4919205,-615402.4592049029,4.494379996967541,2.845941588245475
820,1.8412476,4.6249356,2.7118742,-615012.4592049029,4.680652186878042,2.911363028021702
830,1.8664666,4.212899,3.304316,-615689.3342049029,4.506991075384135,2.756016458209378
840,2.2572167,4.205183,1.9939878,-615638.4592049029,4.461079421704189,2.4301084768846857
850,2.6178925,3.8123248,2.4050477,-615513.5842049029,4.518112060389289,2.670627323600768
860,1.9596844,4.1660833,3.562168,-615339.4592049029,4.687266221856257,3.082086025641701
870,1.8688266,4.1651073,3.314076,-614611.7092049029,4.794698072459583,3.1692245326807953
880,1.9733642,4.191689,2.6815174,-614983.0842049029,4.7872634375717995,2.9366274987067333
890,2.0551026,3.9609945,3.0464706,-614627.4592049029,4.481366231210327,3.0416027530970697
900,2.2231956,4.1348786,3.7056391,-615702.2092049029,4.851715180143334,2.875000439426051
910,1.8656468,3.4452453,3.0567155,-615329.4592049029,4.777959508106603,2.605792542993048
920,1.8606633,3.75043,3.6807823,-616497.2092049029,4.718988547021986,3.0836836439236053
930,1.8636119,4.2873282,3.146218,-615189.9592049029,5.00775649596467,2.882290651040451
940,1.9747099,3.7520294,2.8997667,-615385.2092049029,4.725878339359589,2.7385357519972215
950,1.9098932,3.7350605,3.4180846,-615960.7092049029,4.657937870734358,3.101368384373137
960,1.8392632,3.9287565,3.2634888,-616234.3342049029,4.5032684430682375,3.045769840509363
970,1.9519967,3.6598327,3.4968038,-615314.0842049029,4.659058001194436,2.9909248927539465
980,2.2143679,3.7960343,3.4228175,-617074.7092049029,4.623758129458104,3.056804770246203
990,1.9048003,3.5380392,2.8017786,-614482.5842049029,4.587477959410057,2.946503852476827
