frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
620,6.9082384,6.3999114,8.558095,-614819.2205867288,4.07633608609167,1.7660193822477321
630,7.73155,7.9102883,8.363227,-613800.4705867288,3.963959263063658,2.0535763899642174
640,7.5331864,7.257628,8.382533,-612622.9705867288,3.515281775966935,2.2384256490960444
650,7.582959,7.9327273,8.180931,-613019.0955867288,3.6757280247797444,2.4576282577184716
660,7.42716,7.6716886,8.369382,-615989.0955867288,3.813331919070861,2.3175071946671117
670,7.807084,7.904388,8.135708,-613799.0955867288,3.4894894592132424,2.35405086179694
680,7.837098,7.771595,8.26668,-614970.8455867288,3.705605517160461,2.177849770629539
690,7.3967757,7.5582013,8.315337,-613427.8455867288,4.092615132293811,2.3428202305575776
700,7.968907,8.228318,8.122513,-614583.0955867288,3.9878423798750404,2.465233226114185
710,7.883027,7.5902925,9.155734,-614682.7205867288,3.53037256866189,2.3804154908989523
720,7.7870007,7.733858,8.210939,-614405.7205867288,3.7358706397032853,2.404726985793411
730,7.8849425,7.4498467,8.111161,-614704.8455867288,3.7980872862267496,2.165473379805503
740,7.6963124,7.5814853,7.9462466,-615311.5955867288,3.5391038613056067,2.41035961169915
750,7.53818,7.7362633,8.250958,-613730.7205867288,3.6287361002932865,2.4494874124949226
760,7.9860396,7.642083,8.49981,-613026.8455867288,3.4467193052949363,2.3000679692433694
770,7.772566,7.6236115,8.251473,-614638.3455867288,3.4242338003791724,2.267365064204544
780,7.314037,8.104706,7.8328786,-614078.5955867288,3.6247851797015214,2.2331705149962615
790,7.6714287,7.8342333,8.179774,-614452.3455867288,3.495049256678585,2.1377646837057833
800,6.97639,8.038543,8.146447,-616295.3455867288,4.20404381467031,2.103233153754593
810,7.8054914,8.129795,7.834517,-613833.9705867288,3.978994464179886,2.1644161668616118
820,8.105392,7.6370964,9.121005,-614264.9705867288,4.043023378422588,2.3326740228780225
830,7.9807577,8.393598,8.345259,-614152.0955867288,3.6401539117327237,2.444673056520354
840,7.064018,7.3056498,7.7278037,-614143.8455867288,3.0823757880001543,2.217093260673432
850,7.4343357,7.6183095,8.096588,-613505.7205867288,3.338051833260496,2.3767106108423146
860,7.1081567,7.317505,7.8116393,-614038.0955867288,3.273591374651458,2.3624103682429247
870,6.8140163,6.916241,7.804966,-614448.4705867288,3.225143634532472,2.210039555610532
880,7.1900744,7.0573745,8.239017,-615152.4705867288,3.4999380922101078,2.313738938879479
890,7.359147,7.3932796,7.910108,-613906.3455867288,3.6039819701881983,2.1940318367132883
900,6.9047117,7.22216,7.861458,-615884.0955867288,3.7033962292893476,2.27034649083916
910,7.4740987,7.8825297,8.476539,-614990.5955867288,3.6781352355559536,2.3028893532755332
920,7.8686876,7.787427,7.811473,-613297.0955867288,3.4710611849185797,2.5900826886258708
930,7.7217383,7.8396783,7.9808316,-613405.0955867288,3.3116357203121116,2.5056655514440695
940,7.5792556,7.2827735,8.133547,-614757.3455867288,3.3427509861794107,2.4420633475308056
950,6.319317,6.660938,7.574337,-614891.7205867288,3.2436220286109,2.264696462541126
960,6.8319755,7.311064,7.8239765,-614596.5955867288,3.607062204955016,2.261712342479513
970,6.4553666,7.0243845,7.117651,-613352.5955867288,4.465072940824426,2.428205968101623
980,8.041442,7.726618,8.126123,-612932.3455867288,3.39007808659326,2.4044216239104665
990,7.3055606,7.0542054,7.797593,-614733.7205867288,3.6292506249548064,2.469691070620048
