frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
290,2.1308923,4.15358,2.7591946,-614474.4592049029,3.481667172398825,2.7600409437309543
300,1.917133,3.8490567,3.2584949,-615718.3342049029,3.455536522666666,3.1128964453879933
310,2.0323,3.5931966,1.8885401,-616505.2092049029,3.147939696697365,2.3761165879450084
320,3.5243006,4.5059657,2.8426294,-614859.4592049029,3.13213678542174,2.856566224900339
330,1.8147309,4.237323,3.0505686,-616015.4592049029,3.7702835395532555,3.150841253124573
340,1.9066982,4.047281,3.1790078,-616353.4592049029,3.814071249439612,2.9505254648208923
350,1.9163274,3.7867734,2.5482166,-615811.3342049029,3.7980049834774494,2.884828694636912
360,1.9832829,3.7319329,3.6593125,-614962.9592049029,3.7609826776347366,2.798607011424579
370,1.6869653,4.0684147,2.6164138,-616471.3342049029,3.590797927612974,3.1594897202760635
380,1.737757,3.9685454,1.9635705,-615550.9592049029,3.5654317764538916,2.6773068125725525
390,2.2089489,3.981865,3.2629902,-615804.8342049029,3.697066816438991,2.944693936927177
400,2.0926013,4.022257,3.4413633,-616482.9592049029,3.8088852826520685,2.407019145976118
410,2.2968,3.688448,3.3467913,-615887.5842049029,3.38089851281419,2.6743075000134655
420,1.856407,4.03465,2.9825006,-615932.3342049029,3.504534733340794,3.076422991259221
430,3.381318,4.144073,2.3906696,-615920.8342049029,3.3527830586804463,2.757076400947217
440,1.8228761,3.828817,3.0876884,-616358.0842049029,3.4889017296796228,3.237615769475646
450,2.100013,4.0165267,3.0299368,-615755.9592049029,3.791804563398439,3.0988106379793403
460,2.0702753,3.849194,2.7941148,-616856.7092049029,3.475431865511838,2.8112195116249388
470,2.1650949,4.137021,2.986078,-615731.2092049029,3.7652508190357663,3.0834874580021365
480,1.8825446,4.0958323,3.096051,-615363.3342049029,3.65706222947333,2.608350597751479
490,2.625547,4.264683,3.0961292,-616780.4592049029,3.3518911365078585,2.721802295192476
500,2.3512564,4.3259144,3.1855297,-616473.2092049029,3.3794805244949035,2.449325006272999
510,2.0644648,4.2102337,2.3928983,-615543.5842049029,3.549077176796647,2.811036211197482
520,2.072641,4.264019,3.0106773,-615518.9592049029,3.387644919769706,2.8657951190422266
530,1.8810549,4.118213,2.6576252,-615398.2092049029,3.3247175593469556,2.407475893323627
540,2.0287783,4.126592,2.7111216,-616666.4592049029,3.393930590534042,2.6645524029358767
550,2.337213,4.64789,3.3593085,-615698.5842049029,3.705367263163907,2.6310895501769944
560,1.7413936,3.9959638,3.2429698,-614798.9592049029,3.9360084650517075,2.759464041888714
570,1.9020292,4.2478995,3.4856403,-615319.3342049029,3.9917964188595545,3.280695930783915
580,1.9603935,4.3964787,2.7648554,-615913.7092049029,3.9393020676876507,2.75673198014053
590,2.3939478,4.3371134,2.93881,-614906.0842049029,3.7224900749833454,2.7917717755878964
600,1.8970783,4.376043,2.6110885,-615704.4592049029,3.924938865267616,2.883700881271734
610,1.8570322,3.8199525,3.5953898,-616625.2092049029,4.006218834667563,2.802958375025683
620,2.0407517,3.8195214,2.9390323,-617365.7092049029,4.047749874572829,2.4262150751964917
630,2.1233208,3.8848767,3.7884958,-616307.3342049029,3.677778555159831,3.127980820317072
640,2.2906733,4.221749,2.5860593,-615062.9592049029,3.941926680687013,2.3514261843835587
650,2.055487,4.2500067,3.359533,-617391.4592049029,3.9734250458946727,2.8877402577212594
660,1.925976,3.882276,3.0592353,-616080.9592049029,3.908629852874414,2.8711005265137097
670,1.8319591,4.2469225,3.319201,-616681.0842049029,3.77665634871262,2.8205849465374886
680,2.268825,4.388738,3.7653444,-616837.2092049029,3.982800399305799,2.8140679776042887
690,2.0975258,4.405554,2.8645585,-616305.4592049029,4.024793539451727,2.701297979029281
700,2.2301292,4.167543,3.2620494,-616140.4592049029,4.358402578562687,2.406989383235906
710,1.9066613,4.5243235,3.4090862,-614900.4592049029,4.189463991265386,2.7569935395970044
720,2.0066025,4.383954,3.039382,-616396.4592049029,4.272993151022441,2.829276753245583
730,2.3147304,4.222781,2.8427272,-616129.2092049029,4.545848058814831,2.6231702011127895
740,2.017083,3.959579,3.5518444,-614637.0842049029,4.408652105269554,2.6699666205095585
750,2.3868058,4.7184496,2.7845159,-615550.2092049029,4.511889331746087,2.9636366371595284
760,2.1467125,4.1251616,3.182202,-614330.4592049029,4.484759265909136,2.712613907113466
770,2.0680792,3.991535,3.6428494,-617428.2092049029,4.136214196897872,2.813361326987184
780,2.102955,4.22605,3.2988496,-615960.5842049029,4.3577366672267,2.608984584959968
790,1.7111505,3.872626,2.8380187,-616357.7092049029,4.4402640723073885,2.7689638196087505
800,1.905724,3.9745274,4.137257,-615757.9592049029,4.346564385349087,2.75057292794244
810,1.8076714,3.5402365,3.3256652,-616786.9592049029,4.305113018116511,2.7941910934999252
820,1.8924881,3.6076057,3.7702603,-615602.0842049029,4.266707740523258,2.5650962622865303
830,1.9394716,3.5291862,2.9421506,-616186.3342049029,4.3338332179069665,2.886842206386334
840,2.3357992,4.080142,4.013215,-615956.3342049029,4.604104229569824,2.9545506445563494
850,2.0066195,4.1270337,3.0398257,-615723.9592049029,4.174125913473482,2.6817205668045236
860,1.8451214,3.8438594,3.623529,-616133.4592049029,4.555889376623056,2.5915338907159646
870,1.8918092,4.0269976,2.6871903,-615740.7092049029,4.34330093463817,2.284792186782807
880,2.0457015,3.9193308,3.1674352,-614723.2092049029,4.739520851268213,2.6387708149857936
890,2.263666,4.19025,2.7368758,-615398.7092049029,4.068136305631645,3.0343928954685357
900,1.8886733,3.9906826,3.2525477,-615219.3342049029,4.3202601328301125,3.103480556672398
910,2.0333169,4.099002,3.4848242,-616048.4592049029,3.9857298106699264,2.90099261515229
920,1.875921,3.9635272,3.1623707,-614348.8342049029,4.202607639502208,2.7879411840470456
930,2.2312508,4.2199235,3.2169402,-615321.0842049029,4.402117109541099,2.451945184531919
940,1.9853088,4.0866995,3.5762546,-615185.7092049029,4.007792206307685,2.992923149033756
950,2.2420063,4.187895,2.8500237,-615505.5842049029,4.290822981988415,3.2320810838709297
960,1.9506319,3.592266,3.362837,-617242.2092049029,4.338697628226657,2.847147134200481
970,2.0227418,3.8324156,3.4164865,-616342.2092049029,4.203527729646835,2.511934487121173
980,2.262964,3.6563098,3.5265067,-614408.4592049029,4.217672711632092,2.276888347677812
990,2.1421096,4.5728626,2.6884527,-615625.7092049029,4.036195122229033,3.022784239897019
