frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
0,2.0591478,1.948695,2.6523252,-608723.8342049029,2.1133056900629e-06,1.1798659784922445e-07
10,2.0483594,1.8011655,2.7739508,-615018.2092049029,1.9084175507451053,0.9737648838563571
20,2.2582495,4.0300517,3.441101,-616704.9592049029,2.365651127813977,2.709662427263664
30,1.8115088,3.485856,3.4005039,-614953.9592049029,2.4431812405370623,2.5111978127360968
40,1.9923961,3.7573018,3.0428295,-615907.2092049029,2.882046077165331,2.951993207394319
50,3.0495346,5.1057696,2.381456,-614795.2092049029,2.482901252062832,2.569449658291889
60,2.144452,3.835221,2.3735301,-616097.0842049029,2.4991257192710568,2.494698249739251
70,1.9388466,2.9459276,3.241819,-616243.4592049029,2.7552227053876424,1.8549944099188878
80,2.1665618,4.183329,3.0447764,-615050.2092049029,2.745588662667492,3.034511726857071
90,1.9308546,4.07261,3.7419722,-615767.7092049029,2.8145344907808143,2.789221853996342
100,2.2321594,3.968279,2.8632798,-616467.2092049029,3.087063006414264,2.8665508687091577
110,2.0594382,4.0847754,3.0116591,-615339.7092049029,2.848611453608981,2.785554562986754
120,1.7493502,4.213227,4.3167653,-614722.4592049029,3.230343671513233,2.9889168923185814
130,1.9092175,4.32217,3.613108,-615347.2092049029,3.0033231717677857,3.1803508272058587
140,2.0247588,3.743717,3.2726567,-617331.0842049029,3.0275664009174936,2.8859144794759914
150,2.083899,2.1891572,3.6665168,-616528.5842049029,3.5976125413413227,1.786337933705847
160,1.8745035,3.5920155,3.41141,-616033.9592049029,3.4338495993435534,2.2223769036305216
170,2.121992,4.594069,3.0503154,-614864.4592049029,3.666644174970884,2.14350163871566
180,1.8923429,4.4116006,4.0722036,-617221.0842049029,4.075161125958143,2.32748103725422
190,1.7110106,3.8616889,4.2228036,-614007.7092049029,3.6937166835058193,2.1744091903409197
200,1.7467861,4.442684,3.6084769,-616583.9592049029,3.638352455258536,2.576730820465976
210,2.2523966,4.804819,2.8788145,-614967.9592049029,3.634459280622215,2.3997612198998963
220,2.27698,4.956492,3.0235922,-616259.9592049029,4.063711109297825,1.8574936746491524
230,1.9297973,4.203566,3.29924,-614297.4592049029,3.74023669883557,2.3259547566022927
240,1.9128065,4.585308,3.7135134,-615581.3342049029,3.7672633727886513,2.2660650837540177
250,1.8634515,4.0949955,3.72988,-616033.7092049029,3.4840260365551474,1.9242975932215436
260,1.7703127,3.9314008,4.077909,-616700.8342049029,3.819765529252974,2.298872392422383
270,2.065536,4.455836,2.8541636,-615160.7092049029,3.189926644475749,2.423709277974809
280,2.9559748,5.1427183,3.256815,-617529.2092049029,3.309663782340541,2.6338173570404266
290,2.030998,4.1466036,3.475935,-616471.4592049029,3.3990230503225853,2.5224247283416896
300,1.9121965,3.3096142,3.415116,-615598.7092049029,3.4087754540266912,2.3442852715688485
310,2.0755403,4.225975,2.9950836,-614935.7092049029,3.522874635971612,2.458824745189295
320,1.9693503,4.130586,3.1791034,-613782.4592049029,3.3448125066100283,2.3995725743988534
330,2.144294,3.8632135,3.61284,-616067.7092049029,3.2500680346392716,2.0798621805191324
340,2.0580168,4.013823,2.4674556,-615987.9592049029,3.560159845909396,1.6909951306498723
350,2.33764,4.208701,2.9403243,-614828.9592049029,3.1875822768137905,1.8284132167696847
360,2.035824,4.2913713,3.8086116,-616810.4592049029,3.377250148327445,2.2110776532648693
370,1.9436276,4.3988647,2.679275,-617108.3342049029,3.7118674127922593,1.8711008910024836
380,2.2083743,4.198788,3.4669163,-615088.9592049029,3.3442928535187595,2.535382311191366
390,1.8180684,4.004412,3.6890328,-616425.7092049029,3.4339609389809667,2.4559376465210305
400,1.8883283,4.0180163,2.7607627,-616920.0842049029,3.6601747618749405,2.1411974355330297
410,2.4414728,4.243075,3.2284303,-615376.4592049029,3.6444218611280847,2.067945152629186
420,2.0949671,4.571069,3.4017467,-615760.5842049029,3.594960518326029,2.0154615870507024
430,2.0507953,4.3195357,3.9977624,-616398.0842049029,3.9518303350001736,1.9134909050078663
440,2.1132307,4.258829,3.3739538,-614453.7092049029,3.6964008050036625,1.991425339990809
450,1.786712,3.9481833,2.9227026,-616598.9592049029,3.9081107069058403,2.1610530949636626
460,2.185629,4.288635,3.8831804,-616065.0842049029,3.4891043673445106,2.2418143571252562
470,3.8836353,7.457173,3.7948558,-616018.9592049029,3.6120124613453273,2.296944403789062
480,6.1148815,11.152822,4.1152368,-615184.5842049029,3.4792819728548467,2.6291855175105687
490,6.2166896,11.151143,3.3997414,-614373.7092049029,3.341443902064592,2.6995206149948245
500,9.421516,13.366439,6.173898,-616053.2092049029,3.39013586612915,2.5084207714805924
510,5.9465375,11.141013,4.0442944,-615213.0842049029,3.4316841588010116,2.6391698984691856
520,9.236552,13.405337,5.129816,-615482.4592049029,3.5729332279852852,2.492043079935429
530,7.8112507,12.170933,5.474468,-614213.0842049029,3.4861249543721953,2.343604763386446
540,7.424042,12.907867,4.7519293,-616362.4592049029,3.3559108762229526,2.6981109690980642
550,7.3295193,11.975687,4.5830665,-615567.2092049029,3.5403108799035725,2.6779047605950845
560,4.427028,8.413157,3.7222123,-615813.7092049029,3.072593974697313,2.365235447434562
570,5.052078,8.63395,3.3289778,-615928.9592049029,2.9524581458875145,2.353350663289483
580,4.1017914,7.735793,3.8645976,-616292.9592049029,2.9608379986289215,2.929301963926825
590,4.082532,7.1006346,4.6011915,-616627.4592049029,3.081984350763602,2.6381715543659747
600,4.6196537,7.733614,4.1703463,-616239.4592049029,3.2904115751446956,2.6846023279276428
610,4.261734,7.242282,3.7144156,-615361.4592049029,3.0373300560271916,2.4746240473419356
620,2.3008757,4.499922,3.276601,-614902.9592049029,3.325609308961121,2.1051352668533805
630,1.7476947,3.73642,3.03666,-616181.9592049029,3.3220961907186997,1.9821428772528127
640,1.8678715,4.192407,3.4834628,-616477.4592049029,3.273840601337896,1.7041141878153148
650,1.8924391,4.075687,2.709028,-615814.3342049029,3.3074434834551405,1.9746974067151573
660,1.9961903,4.533515,3.0397434,-616033.0842049029,3.4362717961382474,2.431860387651377
670,4.2213035,7.155484,2.3032408,-615094.5842049029,3.057818872914344,2.8226847242463364
680,4.531562,6.8138995,3.6281612,-614135.9592049029,3.444424038401491,2.3059953961388246
690,1.8937014,4.0280156,1.8867579,-615268.9592049029,3.3403439021192862,1.8311649984186078
700,2.4628658,4.430626,1.8346235,-615749.5842049029,3.3416601928250524,1.6039275980615109
710,2.432794,4.4011397,3.5212584,-615287.9592049029,3.451497640598727,2.4770085446573735
720,2.9721055,4.422506,2.6961706,-615023.2092049029,3.008896549528568,2.3877039816715397
730,2.0736396,4.132802,3.5474422,-614645.2092049029,3.533363484871147,2.6663187038454352
740,1.9537088,3.7949228,2.9000406,-615114.4592049029,3.646712976662602,2.273259299824634
750,2.195559,4.220872,2.7908735,-616049.4592049029,3.3470978103390996,2.7277757960187694
760,1.9980992,4.1248765,3.4737937,-615530.7092049029,3.3557771890543453,2.871356475391513
770,2.169299,4.400145,3.7342014,-616022.2092049029,3.576025146080837,2.9336797871620286
780,2.0213025,3.591081,3.6406658,-617164.4592049029,3.7500100129949017,2.468932146780096
790,2.148918,3.9570332,2.8877633,-614833.4592049029,3.4211388788837778,2.1403712520058797
800,2.1654809,4.190536,2.5102532,-617182.2092049029,3.3723255224083206,2.7476909142309243
810,1.8509692,3.75565,4.0311413,-615839.4592049029,3.5030081929826378,2.4273539988484485
