frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
500,2.085594,1.8802758,3.1992304,-615510.5955867288,3.155582078388639,2.694033830414107
510,2.1013486,1.7856998,3.161636,-614056.3455867288,3.0638092318298114,2.766992984168905
520,1.9449849,1.9522878,3.1102304,-614502.4705867288,3.2048584139363814,2.983666885181316
530,2.073865,1.7568316,3.8698335,-614718.8455867288,3.2445382233251614,2.8562916931650135
540,2.1739295,2.2259219,3.1227252,-614210.9705867288,3.126920220230108,2.640402343726841
550,1.9154267,2.2298107,3.4483433,-615084.8455867288,3.108665913446013,2.930240705701601
560,1.9460416,1.987907,2.8226442,-615243.3455867288,2.712976333914799,2.8300710894977863
570,2.0333025,1.815745,3.129658,-612629.3455867288,2.9465447997464387,2.813948142390969
580,1.7449147,1.9670519,3.371516,-613511.0955867288,3.1264680211441034,2.926544027819898
590,1.9160352,1.7309529,3.4250052,-614309.7205867288,2.988908366999459,2.952617477339384
600,1.8718694,1.618082,3.8036382,-613809.2205867288,2.967408494958474,2.406983862264679
610,1.8391554,1.8193542,3.1685767,-613572.7205867288,3.0123052201996128,2.694078530835569
620,2.0653358,2.0313811,3.2409298,-614656.8455867288,3.051629097103734,2.672732668471316
630,1.8427461,2.1151264,3.3012278,-613731.4705867288,2.946525642303878,2.6358634036749
640,1.7834206,1.6133236,3.2278006,-613774.8455867288,2.9735885371763455,2.737825667947599
650,1.8007406,1.8400906,3.0357232,-615819.3455867288,3.265845394630877,2.70286113029975
660,2.2911072,1.7695172,5.019053,-615102.2205867288,3.675425875633077,2.0870765954917094
670,77.999275,78.64184,77.227844,-614819.8455867288,3.2837908738523653,3.0466191551759128
680,78.15451,78.46652,78.22907,-613137.9705867288,3.055683959351104,2.936295521832379
690,78.23213,78.173515,78.70247,-614991.9705867288,3.1251553107250696,2.5917269019100386
700,78.32815,78.14705,78.23773,-614837.5955867288,2.763775953668908,2.9278697361243307
710,78.44409,78.46948,78.29516,-617122.0955867288,3.3038461683575626,2.488522178236498
720,77.98434,78.01803,76.68401,-614084.0955867288,3.055999708595118,2.935119170931296
730,78.4153,78.183304,77.91564,-614989.3455867288,3.2210382713320604,2.654618024943025
740,78.754745,78.16735,77.70519,-615106.2205867288,2.9431104249888893,2.8662741183860816
750,77.96585,77.86549,78.35202,-613256.3455867288,2.8869260410193798,2.8743025851500956
760,78.47771,78.36008,78.87795,-613338.3455867288,3.2511778509119353,2.6607949652598317
770,2.4698708,1.6646394,4.544687,-614221.4705867288,3.4708290762678398,2.351458560059039
780,1.8288952,1.792853,3.439129,-614385.9705867288,3.0729581787060463,2.9553983119396725
790,2.0857894,1.8328584,3.5533288,-614713.8455867288,3.4944835078613417,2.7906094861135124
800,1.9510967,1.8390832,3.7456076,-613791.7205867288,3.445102495545616,2.824238215556313
810,2.042042,2.0177186,3.2985313,-614037.0955867288,3.237342946173123,2.8084690472826344
820,1.7848183,2.0709865,3.3093295,-613489.8455867288,3.114582488436371,2.8814694794951388
830,1.8999556,2.0109453,3.3440902,-614340.4705867288,3.133059307308855,2.8453205290838026
840,2.084683,1.8665806,3.3683016,-614738.8455867288,3.0635875947430455,2.8673271995181087
850,2.0048556,2.193409,3.511017,-614454.9705867288,3.224174168006188,2.7475806266148677
860,1.869008,2.5955803,2.644951,-614085.3455867288,3.3683998628109806,2.755915866846231
870,2.0279007,2.0745122,3.0525844,-614976.7205867288,3.3361799496590296,2.8048784716077644
880,1.7501074,1.8733157,3.2981722,-614484.5955867288,3.3744341681140297,2.802682047980059
890,2.1623888,1.7095028,3.4133365,-614283.0955867288,3.0354889448747104,2.6900891917560292
900,2.1602533,1.9303899,3.3639581,-614387.3455867288,3.3252908446015756,2.9227461255951974
910,1.8357036,2.5048747,2.7534742,-613243.9705867288,3.1665806172800073,2.749927323160234
920,1.8215207,2.667361,3.8971782,-614299.5955867288,3.1736727321529825,3.0651434931732475
930,1.988741,1.6980999,3.0430908,-613995.5955867288,3.206564008077324,3.2615360555969763
940,4.7901545,6.263282,4.9522443,-612772.4705867288,3.0104390787149,2.7346692689115493
950,5.7760153,7.2150044,7.49852,-613626.8455867288,3.1834060112165194,2.8955213143798257
960,5.090157,6.0217113,6.5449524,-614043.3455867288,3.3402362150765716,2.602650815639251
970,4.8636484,6.3210406,7.334993,-614554.7205867288,3.227086638248018,2.1791100655519253
980,5.408392,7.0265527,7.7827487,-614968.8455867288,3.2925637765559674,2.1763514250677414
990,4.7833786,6.0752106,6.999162,-613875.5955867288,3.3804157498426437,2.072701811776901
