frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
0,1.9370732,1.7495054,2.472828,-605474.2092049029,1.6063594756879295e-06,6.811959402901785e-08
10,1.7871878,2.2606506,2.9861114,-618336.7092049029,2.5104209096479426,2.367748566831479
20,1.9013342,1.810894,3.685377,-616344.7092049029,2.7151713957980554,1.809358728724435
30,2.04658,1.8362093,3.3317862,-615067.9592049029,3.028864751496052,1.9670648439360148
40,1.7367946,1.728309,2.9087017,-615306.8342049029,2.719154808434416,2.0275500953211902
50,1.8758038,2.1582024,3.5443358,-615603.9592049029,3.147574764100079,2.3961353255539533
60,1.7316778,1.9072953,2.3194056,-616254.8342049029,3.0039154259773024,2.287771179387859
70,1.8054372,1.9254122,3.1456118,-613725.9592049029,3.3215988578211193,2.2723051576917346
80,1.8404169,1.7367383,3.484255,-615623.8342049029,3.323162968734047,1.6615650432712856
90,2.0145557,1.8476777,3.2113574,-615156.9592049029,3.39788014453734,2.3897356662618234
100,1.7842103,1.9453937,3.136901,-616197.3342049029,3.243343899914115,1.9515773849824434
110,2.1927419,1.7212023,4.8869386,-613234.4592049029,4.150490793968229,1.433579335690123
120,1.9147848,1.8506352,3.3513825,-614958.2092049029,3.589408244078417,2.6773096109541012
130,2.246523,2.047754,3.1257036,-615992.2092049029,3.392261748105762,2.4022593380848365
140,1.8232088,1.9429159,3.8335452,-616558.9592049029,3.1329264724842076,2.5832176931724335
150,1.7544973,1.7282218,2.4470818,-616048.7092049029,3.037804555464384,2.1520241322946445
160,1.826898,2.2693741,2.5153883,-614848.7092049029,3.6048460823435993,2.6244164171201287
170,2.0917687,1.7904103,3.1436348,-615275.4592049029,3.8296789206567445,2.3790997652511026
180,1.994056,1.9042273,3.0609632,-615358.3342049029,3.442985425979777,2.589512905524091
190,2.3657005,1.9061819,4.1389318,-613744.7092049029,4.039945034599237,2.6883184066645764
200,1.9409242,1.8584594,3.656614,-615450.2092049029,3.5006064149274745,2.4043407553659493
210,1.7785397,1.7473803,2.436108,-615236.5842049029,3.1048424460632553,1.9425979931086266
220,1.9303315,3.955816,3.4304934,-615802.8342049029,3.1324500669650845,3.109219595145507
230,2.1516366,4.0773935,3.0782897,-614887.7092049029,3.3892732268651695,3.0385158976448268
240,1.9523863,4.3576884,2.7005708,-615799.3342049029,3.576895672420193,3.0447353313671046
250,1.9882063,3.673512,3.143288,-616166.0842049029,3.507369223864525,2.974736114180151
260,1.9199028,3.8821666,3.4731202,-616022.2092049029,3.480725019048457,3.3070768425941384
270,1.8495843,3.7433167,2.5861044,-615720.3342049029,3.339960572937558,3.2286491501897596
280,1.8983921,4.1902475,3.060442,-617515.7092049029,3.447295640341374,3.0662170451582895
290,2.4369714,4.0131373,3.2866476,-615257.7092049029,3.3056466581073485,2.9642145108957823
300,1.9894693,4.218609,2.9059653,-615764.7092049029,3.119683841609272,3.1277048063026385
310,2.23787,3.9411275,2.6641304,-615270.2092049029,3.2523277475411865,2.9636826481610936
320,2.2718818,3.6190972,3.3283234,-616956.2092049029,3.0631397936055222,3.0164491156818825
330,1.818116,3.6944532,3.21797,-615925.7092049029,3.080134260268919,3.140676164576541
340,1.9375598,3.620855,2.9392853,-615042.5842049029,3.393282231708679,2.935907412415837
350,2.002142,3.8770244,3.5824955,-615778.5842049029,3.044128195624072,2.924084224634603
360,2.3008385,4.032193,3.1148505,-615392.4592049029,3.098144054502949,3.099536709717637
370,1.9262217,3.727951,3.4688268,-615953.5842049029,2.8972519151527307,3.1277732671745166
380,2.3086634,3.9572837,2.5500493,-616565.4592049029,3.428962238107475,2.886099298048991
390,2.2037568,4.164814,2.5990047,-616032.3342049029,2.956515697014992,3.1991022313915662
400,1.950381,4.1276793,3.0121803,-615336.4592049029,3.0250840874453493,3.0502540351443104
410,1.9662477,4.1299014,3.5704777,-616507.7092049029,3.169577315500873,3.187108570252696
420,1.8415666,3.573709,3.1771543,-615892.7092049029,3.2020037394810377,2.916047823840787
430,2.339293,4.332016,2.7271395,-615696.7092049029,3.2418255721387403,3.05457353399401
440,1.9189419,3.9697607,3.0398662,-616880.9592049029,3.187145879514958,2.980635439470585
450,1.9570084,3.9302638,3.255125,-615858.4592049029,3.6703826872384346,2.9207320946556528
460,2.0008974,4.1091433,2.979765,-616202.0842049029,3.6881061870510163,2.9828249226857415
470,2.0891616,3.7554996,3.5676181,-615620.4592049029,3.518802015891364,2.9189289206782276
480,2.2307093,3.9388795,3.266715,-616284.9592049029,3.3990404167362827,3.008454746155003
490,2.3599637,4.4050565,3.183161,-616066.3342049029,3.4997738951046626,2.9182401908674116
500,2.0074153,4.011336,3.2215874,-615419.7092049029,3.2331261554935526,3.1047346852423052
510,2.2890978,3.9501832,4.0472126,-615041.4592049029,3.664681603746867,2.9120082189890013
520,2.1702788,3.7734764,3.803651,-613995.7092049029,3.9794470212626907,3.2430883434471447
530,1.7495245,4.1243753,2.7666104,-615813.9592049029,4.88740394989758,3.0484370370195055
540,2.1556215,4.5750237,3.5085278,-615522.7092049029,4.6345173092999365,3.0506189069610734
550,1.9506435,4.242058,3.227511,-614568.2092049029,4.381773977689997,2.9492396598598716
560,1.970352,3.8182762,3.501373,-616027.4592049029,4.572832034403723,3.212253849580426
570,1.736167,3.527551,3.5668828,-616028.7092049029,4.42878639840548,3.2140109376336623
580,1.836131,3.2569427,3.3171754,-615845.2092049029,5.075624303898949,2.8093922758950733
590,1.7327671,3.600658,2.6427119,-616213.3342049029,4.767894172463609,2.9744996606077634
600,1.9209346,3.9475572,2.6098902,-615334.7092049029,4.969528292132773,2.95525506729538
610,1.9136982,4.213881,3.401039,-615956.7092049029,4.570984100546146,2.8648205543995076
620,1.7932011,3.9349241,3.2024953,-615069.2092049029,4.273632711836245,2.939368512510246
630,1.9320427,3.532203,2.6942956,-616226.7092049029,4.516196347329687,3.0236547801137985
640,1.7170867,4.087918,3.3462868,-615929.2092049029,4.001861532242071,3.2567901720085928
650,2.2800636,3.9729812,3.3879933,-616234.7092049029,4.268654788430456,3.1310110723664457
660,1.8183277,3.5793953,3.1058426,-615032.9592049029,4.174301203334431,2.9577594216644565
670,2.8019428,4.8566513,2.7166219,-615752.2092049029,4.394024387991626,2.8582687387808794
680,2.3737698,3.8774507,2.0360315,-616110.7092049029,4.410855132641005,2.828280830650774
690,3.7897565,5.052026,1.8435184,-616510.4592049029,4.71494200403612,2.736779518030915
700,7.610875,11.702038,5.3319654,-614627.9592049029,4.670690841949227,2.712016154503488
710,4.181206,7.4520774,2.9056227,-615073.4592049029,4.559587787114534,2.866421643436525
720,4.318478,7.6440625,3.5475895,-615163.4592049029,4.2784078430373,2.570130890319823
730,8.513016,12.990212,5.13867,-615380.3342049029,4.321473556097805,2.8552952548633073
740,7.312984,12.452595,4.9980607,-615221.2092049029,4.090012944644687,2.3813494782172904
750,8.447844,13.302372,5.279279,-615007.4592049029,4.29872182720849,2.4878776221187358
760,8.970112,14.063202,5.29185,-616699.9592049029,4.3702252650004745,3.2127051042864503
770,7.8263936,11.423377,7.136833,-616267.3342049029,4.731110478125327,1.752520853343138
780,8.196127,12.507744,5.9690404,-616973.2092049029,4.455182958726079,1.659797535596869
790,7.952932,12.481543,5.570039,-615471.4592049029,4.967579058485032,1.863877440360113
800,8.194449,11.270815,5.9687896,-616892.7092049029,4.804342237593991,1.3735152816144212
810,8.194608,12.533954,5.4188333,-616497.7092049029,5.5106284006830775,1.6839510458851452
820,9.262938,14.248667,6.522649,-616505.7092049029,5.328674198259355,2.1030904840802314
830,7.998127,11.568548,6.1482925,-617103.2092049029,5.2446498417850345,2.1142041544894488
840,8.307873,12.718311,5.376898,-617029.2092049029,4.525596066212695,2.7336009026177908
850,8.508536,11.349844,7.0840254,-615437.7092049029,5.036834251678825,2.844993628421763
860,8.134945,11.265345,7.315024,-616863.4592049029,4.440690059821311,2.997482592224226
870,7.8977337,11.605588,6.1875267,-616423.8342049029,4.658147899914182,2.7918947472363063
880,8.8624735,13.01041,6.2860656,-615313.9592049029,4.152348553300696,2.652897597301661
890,7.1115437,11.840604,4.5626507,-615770.5842049029,4.564869343277109,2.79312860791225
900,7.69184,11.817248,5.593574,-614706.2092049029,4.722134415152872,2.85108877966962
910,8.351759,11.943336,5.5004406,-616200.2092049029,4.3582972102026725,2.58961575522582
920,8.815506,12.04953,6.8989515,-614737.2092049029,4.508989832340136,2.84811726085923
930,7.361589,10.862257,6.0065255,-615317.9592049029,4.606133268964509,2.8013740600656636
940,7.957307,10.487447,4.9817033,-615829.0842049029,4.932348275154662,2.4011372987762427
950,7.6552296,11.708573,4.8727574,-615552.2092049029,4.732895650047871,2.313425459335247
960,8.053865,11.972606,4.700404,-616396.2092049029,4.638860496524178,2.6240477971687897
970,9.193628,12.849949,4.8816204,-615377.2092049029,4.254234113681547,2.4830670088219122
980,9.18028,12.85352,5.248948,-616433.0842049029,4.132703152620628,2.1191215019230207
990,9.898272,12.325001,6.5948844,-616440.4592049029,5.014613882710635,2.832088411254318
