frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
0,1.7897483,1.8425324,2.2870414,-609822.8720833645,1.7255068703914666e-06,1.362391880580357e-07
10,2.2270584,1.7455554,2.1450906,-614812.4970833645,1.9190416329037112,0.7966333897569535
20,1.8687234,1.8420362,2.6170812,-614007.8720833645,2.3733185495932148,0.9366020755492714
30,1.6993239,1.8039622,2.1855552,-615462.7470833645,2.1586800306128393,0.7979932233275856
40,1.8586994,1.892771,2.7172132,-614600.4970833645,2.7017044943809227,1.403852359213827
50,1.7944746,1.7434471,2.1936703,-614284.6220833645,3.08570689692387,2.0978931380857926
60,1.9884716,1.8286864,2.359753,-615076.4970833645,3.5257975348879187,1.608174233108562
70,1.7385415,1.892611,2.6990583,-615514.2470833645,3.345680247760406,1.9151901589226703
80,2.2026691,1.7394077,2.74135,-616336.1220833645,3.316291074450519,1.7276387418977779
90,1.7728349,1.9956554,3.13699,-616612.1220833645,3.2216221393590843,1.9811910165664857
100,1.8263575,1.8031267,2.6238172,-615525.7470833645,3.6529552370573226,1.7247564524144297
110,1.9283735,1.7268751,2.8254507,-616158.9970833645,3.3928592674868803,1.9261763059563353
120,2.0893915,1.9602019,2.3746793,-616518.4970833645,3.7935280428703986,1.9796009067407843
130,1.7358675,2.166679,2.4105582,-616645.4970833645,3.53238802285001,1.6981790252944504
140,2.0838168,1.8677105,4.3121586,-615289.9970833645,3.9535336524619287,1.980289043294119
150,1.8600006,1.9443572,3.058749,-614132.6220833645,3.68724183294104,1.8122790468272167
160,2.299277,1.8521085,3.8002477,-615644.8720833645,4.877976650481589,1.5738330308689437
170,2.1412506,1.9852407,3.9007967,-615499.7470833645,4.859079593210059,1.565839257092048
180,1.8544213,1.7825656,3.7484725,-616328.3720833645,4.74122297327952,1.792451249917493
190,1.7273784,1.7064321,2.1572385,-614801.2470833645,3.433097781581945,1.9876509514786063
200,1.6622282,1.5428497,2.678521,-614965.2470833645,3.5481375639915393,1.730482468664244
210,2.060742,1.9009395,2.2918003,-615755.3720833645,3.80752226786924,1.8242201486796952
220,1.8267525,2.2591243,2.3391168,-614798.9970833645,3.474102184688007,1.6887117186057803
230,1.8730999,1.9732846,3.2155502,-616015.3720833645,3.6621667722833218,1.7231201054827003
240,1.7928982,1.7635795,2.3897164,-616962.4970833645,3.4464573117707515,1.494054119274318
250,2.0272624,2.1260989,3.26094,-615010.1220833645,4.119197592781628,1.809141996477785
260,1.917448,1.7327816,2.5578327,-615839.2470833645,3.7590704370661947,1.7075772234739084
270,2.2373557,2.5232666,3.7198849,-616775.9970833645,3.828479854975094,1.442684551777526
280,1.7740831,1.7526628,2.965086,-616216.2470833645,3.7843895584900964,1.6957654058722946
290,1.6241304,1.7606626,2.237429,-616458.7470833645,3.496585305476991,1.406293162810501
300,1.659955,1.7505876,2.4021883,-615468.4970833645,3.439197450074261,1.7596825372959943
310,1.9516953,1.909276,2.6929662,-615790.2470833645,3.311799897340077,1.7452793652502434
320,1.9014704,1.6388083,2.4700766,-616082.4970833645,3.8981386300306853,1.6755924241283102
330,1.8940151,2.1865344,2.0750663,-615484.4970833645,3.870896606839308,1.5635045136684533
340,1.8194717,2.3128753,2.8361313,-617912.2470833645,4.099580770085002,1.7064072347145718
350,2.2513084,4.252386,2.5893307,-616403.4970833645,4.220406646598969,1.3179356942281146
360,1.9658103,3.2971258,3.9507358,-615346.4970833645,3.957932142326316,2.3933705338716282
370,2.0182009,3.998293,3.541716,-615376.3720833645,4.0048415883334405,2.5244178353506577
380,2.112808,4.6326942,2.9611917,-616307.4970833645,3.549496233025241,2.392547900786665
390,1.9742985,3.9456165,3.5269136,-616368.6220833645,3.7262837862045335,2.165874274475244
