,time,intst1.bond_1,intst1.bond_2,intst1.bond_3,intst2.bond_1,intst2.bond_2,intst2.bond_3,intst3.bond_1,intst3.bond_2,intst3.bond_3,intst4.bond_1,intst4.bond_2,intst4.bond_3,intst5.bond_1,intst5.bond_2,intst5.bond_3,intst6.bond_1,intst6.bond_2,intst6.bond_3,intst7.bond_1,intst7.bond_2,intst7.bond_3,intst8.bond_1,intst8.bond_2,intst8.bond_3,intst9.bond_1,intst9.bond_2,intst9.bond_3,intst10.bond_1,intst10.bond_2,intst10.bond_3,intst11.bond_1,intst11.bond_2,intst11.bond_3
0,1.0000000029814058,-0.18693098227966498,0.2996382375200968,-0.25448879276336855,-0.09723473417710649,0.07972016623603473,-0.5481475988263704,-0.18229870114563962,0.14791506637826046,0.12209193742008617,-0.09734356770320662,0.5297714677808898,-0.2095044586916801,-0.04678311726400386,0.16813302312188938,-0.17651100703622813,-0.22157320953517923,0.30088890805688795,-0.3938707479735526,-0.06305021762744989,0.18982144908159304,0.055474361675347694,-0.332884340402837,0.36451377484659986,0.3722901721175482,-0.20404638808147535,0.5369556125100252,-0.09119621214523876,-0.14948679580801638,0.42927139868799236,0.023293453321515223,-0.023170668504522318,0.3374454900949142,0.18117208489509196
1,51.0000001520517,-0.17536824127848405,0.17140943471442371,-0.9051035852415628,-0.09716074827682908,0.1420840628408806,-0.8377242349927092,0.03330731558946187,0.21884435789890722,-0.654615649953048,-0.028839180013797705,0.19924131659548205,-0.8597890295344708,-0.4575123004249537,-0.1192850216377419,-0.559117035117298,-0.10945302581601002,0.4558263668270026,-0.9383582705480902,-0.5471710942235979,-0.02389972808102625,-0.4251993133009846,-0.5349632315229833,0.21970453445254634,-0.8444153173861861,-0.11711123783686972,0.22617703998597172,0.2699110469654049,-0.36961905128748285,0.030787916904888135,-0.8911750060506927,0.3622470861471663,0.16090200735989368,0.6373598894040406
2,101.00000030112199,0.287805041521922,0.08655561773303821,-0.25734510023153057,0.3830036293686425,0.17320154412123756,-0.2731791922583251,0.4798500471938083,0.3625232862538317,-1.020016778422029,-0.7225129304110904,0.17978405291681643,-0.416059226245139,-0.09315152284273243,0.2969303488286563,-0.993436160564563,-0.19486007902337388,0.44782202334319576,-0.24188827982538186,-0.14549326564903842,-0.0016933670952949953,-0.5915095477518153,-0.7883082938711765,0.18470099384118077,-0.5747186859584048,0.17982147038939766,-0.1152334839073057,-0.2938334352573193,-0.28732925922135033,0.12472212071092725,0.38815744154534215,-0.11640425991073489,0.10802823744499568,0.7408347468216507
3,151.00000045019226,0.6148643416748278,0.22365938766139282,-0.3516459723847625,0.683376027414424,0.2648134283914825,-0.17402684274988456,0.7114680199357024,0.5089493855534295,-0.4274634565173343,-0.04463279090395167,0.14400463966497323,-0.3072306896098467,0.16537069975413532,0.06785800600319813,0.06037467154202547,0.4786928512207824,0.04253031791547812,0.1649419372760761,-0.22042624435276714,-0.2630911795159041,-0.11669364008952021,-0.5522162448687835,-0.14406348448885042,-0.29092503276860215,-0.07241330836841753,-0.08027852222392085,0.03618400482154893,-0.346254010944512,0.15939711784430077,-0.04396025487756239,0.1570184846074265,0.2223312885203832,0.8398294262973898
4,201.00000059926256,0.26101391830033505,0.12098922459207584,-0.05468372312252967,0.09201244707533807,-0.027590742142714397,0.3583766373899806,-0.6615595006078689,-0.10940630501595194,-0.4608206129580448,0.20237422336184263,0.108860767081985,-0.12033549533655741,0.1936508208200638,0.172059437864863,0.7974329781661105,1.6935734301929646,0.8666385305801856,1.3767019403113463,-0.21745492198247973,-0.28780939538504957,-0.028094941019421782,-0.3835015617213289,-0.09913709440271967,-0.1658968590432579,0.11581185408323691,-0.2396007273372387,-0.06278276902239588,-0.8698986416195547,-0.0853492388995516,-0.7784123258473163,0.4765064819056697,0.18686612873458275,0.8100276857063884
5,251.00000074833287,-0.2998931084337686,0.09456262509469626,-0.5714182705243409,1.0578296207652214,0.6065528069135766,0.10440194922194035,0.3286268066806515,0.3039922709175067,-0.22220337393713674,0.0031255078046208418,0.12813644466760277,-0.2704836491437135,0.2761800850737064,0.4095470300889681,-0.1077168780804163,1.895032105485475,0.5168642559091632,1.2208742899557778,0.21740326909077634,-0.2059217406461329,0.08410018831795929,-0.09013761984665436,0.21440916309696334,-0.15148461219573672,-0.014606058793239729,-0.05072571033827078,-0.6562142143390604,-0.8372941860535992,-0.4458385738562207,-0.4286986771536776,0.08758549681854877,0.14770130788354985,0.8626835875917855
6,301.00000089740314,0.1864374095305834,0.008265538695408026,0.22743095564067906,1.1444628776896457,0.9085368370308435,0.15871370385245775,0.5309129420589782,0.034576942667029265,-0.20512318397716678,-0.05612987410342418,-0.11251518883009659,0.2560919461236826,0.16417990440958175,0.1408907345008612,0.8539409138864751,1.9417114925886203,0.28530042967018643,1.2383249568191919,-0.16754376361236023,-0.1630861233078602,-0.383690582935311,0.23571376965329094,0.3647472587206235,-0.028556173403786467,-0.15451734021093166,0.10750004321457585,0.23717861005691487,-0.3400860354829094,-0.07430741872325797,-0.5919930026868407,0.1419091086369173,0.6067220617801881,0.26609823406074007
7,351.0000010464734,0.7384670122904007,0.3748816320634787,-0.3046823698628103,0.3028431929404074,0.19366565540974268,0.10278784686566222,-0.13311670912881546,0.019148096017912675,0.007769360885435006,-0.04830448782659014,-0.036904475480024956,-0.22030511032785416,0.16506708955574556,0.11896998834957051,-0.5133299715912574,0.92319360118494,0.03888563658791533,0.5986497688531478,-0.4629619847083797,-0.373017919070614,0.4831889920668604,0.0586911086318902,0.16322441434262158,0.4538634673207236,-0.38886529384157775,0.3055230443210175,-0.12160873127868,-0.7350750854207946,-0.07554714629358816,-0.40943025379878506,0.3601842809548712,0.17129205681500226,0.8820971855142976
8,401.00000119554375,0.40622051423448413,0.3564608827748561,-0.26504080008466424,1.2094307987622193,1.128043163121868,0.324884269967074,0.696722355324416,0.5608237525316144,0.14472224786486798,0.5202131535995451,0.39616057756765777,-0.7495628433197781,0.04815904875087629,-0.3808346087386114,0.11394027152840014,1.4097227043398846,0.3279754265722086,0.8563758798549372,-0.6025651199281419,-0.6472170081050534,0.5312901144225868,0.36016067304761856,0.09018359309514823,0.4725177223118777,-0.19840173776274606,-0.11347568552960352,-0.12544760468446325,-0.20303942883912818,-0.03658996340988141,-0.1985133756137425,0.19985115360632388,-0.02583894947107357,0.24643395686208924
9,451.000001344614,0.886654314419816,0.8837066569919405,0.025868861634293694,0.9419425039588525,0.4774111341807932,0.47844935356755425,0.9084154725794216,0.18679540375780546,-0.4601391553088934,-0.17674396750556953,0.20387543248056783,-0.5712432608372628,0.23929449030917604,-0.4200878277242628,0.8017569927465953,1.5259017208676422,0.9712029068119734,1.5420928158281297,0.07446591095269595,0.08966216421810547,-0.5595188854808759,0.2501660056359132,0.028085298910505596,0.19563691074838108,-0.42353414624129737,0.017047703034460238,-0.5789781160496514,0.4433942376998825,0.10951598113589078,-0.5803118733546944,0.1128083671711062,0.4364997326714639,0.48078237058548234
