,time,intst1.bond_1,intst2.bond_1,intst3.bond_1,intst4.bond_1,intst5.bond_1,intst6.bond_1,intst7.bond_1,intst8.bond_1,intst9.bond_1,intst10.bond_1,intst11.bond_1
0,8.000000023851246,0.12902872015995737,0.24612025564751194,0.06056819836560212,0.4167663475690224,0.19796057276080958,-0.07039527410212587,0.33556027714835945,-0.05051468748213939,0.05907047243040031,0.0913933055450693,0.16310720070996165
1,408.0000012164136,-0.3351427850675015,-0.570196100598138,0.05873841647794631,0.34531920564932017,0.3944026914879979,1.9400097898547952,0.008141119085164572,-0.05365027513117626,0.5881304512516432,0.19080264454869544,0.02742056006397542
2,808.0000024089759,-0.37213889750347606,-0.2734797253330554,-0.4527113187988361,0.31059839271817946,0.9674280904310484,2.0588935997628837,-0.08771391396176176,-0.08479730731587676,0.2904227407587845,0.12740920702000214,2.456595025263716
3,1208.000003601538,-0.4049518805397181,-0.43040552415017297,-0.6534066030339729,0.3366899795484053,0.8370726290153057,2.0458370785627413,-0.36846621048222294,-0.18989562470550547,-0.10245899190994878,-0.003235442107731412,2.5575666504423347
4,1608.0000047941005,-0.23603556242517465,-0.40382936560591665,0.22896415545602178,-0.4320153268766296,0.5755692218361559,1.8113548297964184,-0.4995286161953394,-0.04854354810843331,0.8036487888269335,-0.20206941004731016,2.577059771056333
5,2008.000005986663,-0.15458926509302984,-0.8112381643303119,1.1540912852270342,0.01592345090430225,0.9464647157699768,1.40388860574097,-0.07693687304038255,1.079043047802112,0.26455530091697543,0.2259582979453354,3.0887757197254415
6,2408.000007179225,0.1310107722009315,-0.40383972518403155,1.7691226419273653,-0.07139342222321865,0.29563157394036166,1.9653732655954044,0.044577636479774974,0.44209487084130394,-0.06754673927937827,-0.2514329903317569,2.9077868352123404
7,2808.0000083717873,-0.10214369762496922,-0.1327086301462348,0.7165137303635927,-0.0038749846502659224,0.8586754893854254,1.9697435047409244,-0.5116310609712587,-0.26574015090054326,0.3355163727621515,-0.13597026853478233,2.763777387827919
8,3208.00000956435,-0.04229307843537766,0.07458261188660442,1.4591314599441003,-0.19251315159917537,0.03864816878904076,2.1047172664061304,-0.09078608381588937,-0.1869115211115302,0.8088753687763446,-0.3168189475980858,2.4721366169184233
9,3608.000010756912,0.13827712514596957,-0.08789860406197514,1.5984777663581968,0.2085192286348887,0.0875320763268288,1.8178202148616704,-0.16600939108908896,0.49723343289039423,0.6630946955737458,-0.6513568512033787,2.8178432288012556
10,4008.0000119494744,0.23053750433387776,0.18220658316691152,0.32343736735089035,0.09180322606917635,-0.5322515086406878,2.1864491805438964,0.05024318991885046,-0.060461903244183546,0.3792670539416032,-0.05409832951874005,2.939762394308064
11,4408.000013142037,0.39422017757131345,-0.0919388939195569,1.5881553362822474,-0.16971053944107073,0.12159480507654541,1.8743191406191522,-0.09947344054907337,0.20454149379931863,0.4279325212948484,-0.3647966324321379,3.2765227991355945
12,4808.000014334599,0.07779589630571948,-0.09405201436887323,1.809010030555347,-0.03787024075619305,-0.18609910028277854,2.2964914462061787,-0.21093817403096926,0.26330055409616504,0.23491830985502649,-0.03979875308742642,3.6435989245809206
