,time,intst1.bond_1,intst1.bond_2,intst1.bond_3,intst2.bond_1,intst2.bond_2,intst2.bond_3,intst3.bond_1,intst3.bond_2,intst3.bond_3,intst4.bond_1,intst4.bond_2,intst4.bond_3,intst5.bond_1,intst5.bond_2,intst5.bond_3,intst6.bond_1,intst6.bond_2,intst6.bond_3,intst7.bond_1,intst7.bond_2,intst7.bond_3,intst8.bond_1,intst8.bond_2,intst8.bond_3,intst9.bond_1,intst9.bond_2,intst9.bond_3,intst10.bond_1,intst10.bond_2,intst10.bond_3,intst11.bond_1,intst11.bond_2,intst11.bond_3
0,4.000000011925623,0.07145334927541391,-0.12441845405603136,-0.03908134018627418,-1.3601021972331582,-0.2147614532429083,-0.16842309920411225,-0.5535818873153051,-0.2041747022580367,-0.11789276685677574,-0.7270447860460942,0.15880792344580374,-0.03931613906112075,-0.752418504581164,0.6640377178879424,-0.1668315688822961,-0.17016897153240595,-0.228837089595606,0.0561738988853957,-0.7801195456125738,0.29509721011728374,-0.43245488604938087,-0.3357946199177615,0.4012971326190904,-0.01789174786736414,-1.1595736521161228,0.321675999412804,-0.3772562929931036,-0.22578237410529844,0.3045030533822439,-0.4522056491340489,0.25313672871116566,0.1467246094399144,-0.19483982431317015
1,204.0000006082068,2.6575918660500237,-0.006432462727832267,0.3104566336792325,1.4556064657102077,0.6628448738632775,0.2485319493746032,1.414865775278563,-0.5755550219545338,0.06882632378444331,-0.4191509910089346,1.3961003953975961,0.020278877183167676,-0.42775164255651,-0.21889340841979088,0.3483224341603175,2.564734401370443,-0.15364770356621804,0.13081813468924386,0.3699460821823397,0.19628606281385697,0.52241007375489,0.6871644502825358,0.1643577411984154,0.2996182219881667,1.326628772449415,0.007501989194594216,0.08950208234629597,0.6993254294959366,0.2994654762707807,0.666032231955132,0.7330595618189104,1.0304227494589764,-0.03939764332319484
2,404.00000120448794,1.0381059010288602,0.7321611980914655,0.7636449208544094,1.656045551388729,0.3007610694344862,-0.011493920607699604,1.0665704077154956,-0.27256275810654707,-0.06251765199583614,0.299932709899176,1.1024493954434336,-0.13439044739134154,-1.0988691151754715,-0.003404330003702327,-0.023741786261596065,2.3547817652312117,-0.30543672344421324,-0.10561114485459333,3.2545045449892234,-0.6085859086686582,1.0089836245453268,1.8704659704253332,0.20392263811495503,0.6540534036461092,3.9534884152525587,0.3419736046762081,-0.08560933827665762,-0.08558900896702504,0.2841707855379729,0.12866072512451554,1.4646628320455664,0.12469192509741678,-0.717053132810173
3,604.000001800769,0.9731430430426302,0.25625745022024926,0.5771323123724081,1.4854048029763351,0.5717963809813131,0.4077457322950031,0.491466914141923,-0.42719861658121516,0.21058391345713678,0.8504414261123365,1.2257094796744763,0.24974494990342233,-0.7010608334403194,-0.26638800719112776,0.3328598878010056,2.17271698346467,0.09510096208088825,-0.2558803236387237,0.7959320539803088,-0.7049894702163577,1.0227851757222344,2.120137888446168,-0.06241410024662031,0.9426747222011094,2.0337497747645683,0.1959815078780176,0.41147865233566616,0.22782580153745435,0.410555567031337,0.04277082846736313,2.5722489548100063,-0.05918312584611396,0.0546218200995936
4,804.0000023970503,0.5592399576737401,0.14222225933031574,0.4560915254537461,2.237894506022445,-0.04551952022745631,0.15908099312878443,1.0171839278241963,-0.4220012612968831,0.18768706505269606,1.3316354490008289,0.8070934028105716,0.3471873910155896,-0.47801086845603447,-0.4047963610226972,0.3319644842653324,1.822189717445422,-0.04040275135127658,0.41837099213852014,-0.07579563880918627,-0.0017852738962611525,0.2351183376485988,1.933376247656999,-0.30351442725914524,0.6675817320082857,0.957615468692774,0.002559144880123654,-0.03873608822411789,0.6091677475247375,0.20753183091466454,0.4891549662896786,1.6370841874557733,-0.030038960709488194,-0.27235771918312635
5,1004.0000029933315,2.763501929071194,0.35234995006122016,-0.049225821493584565,1.7096415332373471,0.1891472597906123,0.0707318650792974,1.2555819614741397,-0.36233151931410124,-0.03507582412922172,0.5643867090785895,0.9491175464518546,0.31957776519470604,0.20928820126713266,-0.16672900802661683,-0.13989692297255774,1.621874299187736,0.049863241992004426,0.31065328501012734,-0.30864344690165524,-0.6569896110805202,0.8790857730487867,2.2672062331869958,0.19107219730527625,0.8048592343159049,1.5491522445656765,1.0930484272198422,-1.039862240133956,0.18774597305066365,0.42819610123559926,0.21461321094480557,1.9148219594087035,-0.04436548716550259,-0.09951396217952313
6,1204.0000035896126,1.6855610383593334,0.5630033085072421,0.2363220227530567,1.6702357420354703,0.5348130601411674,0.07929401479216391,-0.3638215373338456,0.04817821143692935,-0.3535148775744008,0.3564896568492548,0.4557662264389011,0.11803080725936699,-0.1855917751462064,0.012324947991893431,0.2854536159715746,1.4302670430526776,0.045296337410992926,0.47469694747652236,0.26185297639840854,-0.07917089012632861,1.3717837766980465,1.7361183543311363,0.34505186760703843,-0.12712659415136374,1.4139619434865214,0.31633140638596213,0.4218692069041796,0.16937892811991606,0.07981174295751892,0.584531827068171,2.5661623085478693,0.9066932549217022,-0.0998365115278168
7,1404.0000041858937,2.008998892212568,-0.0437282390602185,-0.04899860564342706,1.482364760621568,0.8159748527610748,-0.04635923314624968,0.2708613149957131,-0.10328989881360151,-0.12430929721015982,0.30735695172621114,0.27235998574678444,0.6097218204778958,0.4267347654438636,-0.7129506366750742,0.6449338391745569,2.9183754589156274,-0.47961251388023207,0.5851359411890962,0.246879655580031,-0.12094121448125161,1.0694823934300985,1.7127696800974617,0.06837682475823748,0.7462423231567255,1.6624945137350808,0.1047756344673818,0.851794091737875,0.3276326228487001,0.47241871096168886,0.385151032382673,1.4283652951482813,0.11793889474869879,-0.7791398207795521
8,1604.000004782175,1.6646163445735986,-0.5313206522966105,0.31489254859197136,1.377301933151851,-0.04196959487695384,0.605725996076464,2.1757171333005125,-0.3195492571212828,0.6569351158852128,0.29706078021477644,0.9137390217113257,0.36249815424166654,0.6989131709324434,0.18422827603422043,-0.4825136126119416,3.423611109684221,0.012686907488519417,0.22499705688518068,-0.2910316600088345,0.3286650178252648,0.2284950931538532,2.2241099869655026,0.8750875154898861,0.3486763659851877,1.2334767381737146,0.8480322478928395,-0.10676772975364024,0.4376241095686799,0.5556494311734239,-0.05321536505578406,1.5441945538186888,0.2616820566818907,-0.7691846726094846
9,1804.000005378456,1.556230026102571,-0.49955767070935186,0.3075705337040264,2.6392062221729473,-0.46950692758661017,0.49348036437956155,0.7381040564467858,-0.23846436687126538,0.8112338239234651,1.4886423646226152,0.42394918990152863,0.015401331951638397,1.0705502605831478,0.36264754328811666,-0.7547538077031355,1.4514621944007349,-0.0035184789081794676,0.12834142619871347,0.04541921862467557,-0.16208415793594,0.5467044366343368,2.1292748693961814,0.15664358681271562,0.3787655531715557,0.8617311911278147,0.35412328023703044,0.7525568907960207,0.11482503529871924,0.08978067033821979,0.5762599855457755,1.5573938049119231,-0.022103567428123583,-0.2658134680722237
